datasetVersionId,persistentUrl,persistent_id,authorName,authorAffiliation,authorIdentifierScheme,authorIdentifier
480,https://hdl.handle.net/1902.29/11218,,N/A,,,
142,https://doi.org/10.15139/S3/12077,,N/A,,,
30872,https://doi.org/10.15139/S3/HQGZYT,,Monmouth University Polling Institute,Monmouth University,,
2510,https://hdl.handle.net/1902.29/H-2128,,"Louis Harris and Associates, Inc.",,,
4160,https://hdl.handle.net/1902.29/D-30606,,"Shaffer, Stephen",,,
31347,https://doi.org/10.15139/S3/0WSG9I,,"Robins, Richard",UC Davis,,
30761,https://doi.org/10.15139/S3/EIN92W,,China Health and Nutrition Survey,,,
3950,https://hdl.handle.net/1902.29/CD-11010,,U.S. Department of Commerce,,,
3950,https://hdl.handle.net/1902.29/CD-11010,,U.S. Bureau of the Census,,,
3739,https://hdl.handle.net/1902.29/CD-0030,,U.S. Department of Commerce,,,
3739,https://hdl.handle.net/1902.29/CD-0030,,U.S. Bureau of the Census,,,
2339,https://hdl.handle.net/1902.29/H-1401,,"Louis Harris and Associates, Inc.",,,
29672,https://doi.org/10.15139/S3/OYI4BR,,"Oskooii, Kassra",University of Delaware,,
29672,https://doi.org/10.15139/S3/OYI4BR,,"Colingwood, Loren","University of California, Riverside",,
29672,https://doi.org/10.15139/S3/OYI4BR,,"Jochim, Ashley",University of Washington,,
4750,https://hdl.handle.net/1902.29/D-31436,,ICR Survey Research Group,,,
4750,https://hdl.handle.net/1902.29/D-31436,,The Washington Post,,,
3864,https://hdl.handle.net/1902.29/CD-0206,,"Institute for Social Research, University of Michigan-Ann Arbor",,,
3864,https://hdl.handle.net/1902.29/CD-0206,,"Institute for Social Research, University of Michigan-Ann Arbor",,,
3864,https://hdl.handle.net/1902.29/CD-0206,,"Inter-university Consortium for Political and Social Research, University of Michigan-Ann Arbor",,,
2202,https://hdl.handle.net/1902.29/11374,,N/A,,,
3829,https://hdl.handle.net/1902.29/CD-0176,,U.S. Department of Commerce,,,
3829,https://hdl.handle.net/1902.29/CD-0176,,U.S. Bureau of the Census,,,
4672,https://hdl.handle.net/1902.29/AJC8814,,Atlanta Journal-Constitution,,,
3206,https://hdl.handle.net/1902.29/H-941107,,"Louis Harris and Associates, Inc.",,,
3526,https://hdl.handle.net/1902.29/CAPS-SOCATT,,N/A,,,
4079,https://hdl.handle.net/1902.29/C-8,,U.S. Bureau of the Census,,,
4079,https://hdl.handle.net/1902.29/C-8,,United States,,,
2448,https://hdl.handle.net/1902.29/H-1895,,"Louis Harris and Associates, Inc.",,,
5181,https://hdl.handle.net/1902.29/11687,,Cebu Longitudinal Health and Nutrition Survey,,,
1596,https://hdl.handle.net/1902.29/10444,,Monmouth University Polling Institute,Monmouth University,,
1282,https://doi.org/10.15139/S3/11903,,"Crescenzi, Mark J.C.",University of North Carolina at Chapel Hill,,
1282,https://doi.org/10.15139/S3/11903,,"Kadera, Kelly M.",University of Iowa,,
4411,https://hdl.handle.net/1902.29/D-31093,,A. Alfred Taubman Center for Public Policy and American Institutions. Brown University,,,
2995,https://hdl.handle.net/1902.29/H-883010,,"Louis Harris and Associates, Inc.",,,
4796,https://hdl.handle.net/1902.29/D-31570,,Gallup Organization,,,
4796,https://hdl.handle.net/1902.29/D-31570,,Gallup Uruguay,,,
1254,https://hdl.handle.net/1902.29/11698,,N/A,,,
4980,https://hdl.handle.net/1902.29/D-16112,,G. S. Black,,,
4980,https://hdl.handle.net/1902.29/D-16112,,USA Today Newspaper,,,
3476,https://hdl.handle.net/1902.29/CAPS-PHYSICAL,,N/A,,,
4074,https://hdl.handle.net/1902.29/C-51,,U.S. Bureau of the Census,,,
4074,https://hdl.handle.net/1902.29/C-51,,United States,,,
967,https://hdl.handle.net/1902.29/11262,,"Fillingim, Roger B.","University of Florida, College of Dentistry, and North Florida/South Georgia Veterans Health System",,
967,https://hdl.handle.net/1902.29/11262,,"Ohrbach, Richard","Department of Oral Diagnostic Sciences, University at Buffalo",,
967,https://hdl.handle.net/1902.29/11262,,"Greenspan, Joel D.","Department of Neural and Pain Sciences, University of Maryland Dental School",,
967,https://hdl.handle.net/1902.29/11262,,"Knott, Charles","Battelle Memorial Institute, Centers for Public Health Research and Evaluation",,
967,https://hdl.handle.net/1902.29/11262,,"Dubner, Ronald","Department of Neural and Pain Sciences, University of Maryland Dental School",,
967,https://hdl.handle.net/1902.29/11262,,"Bair, Eric","Center for Neurosensory Disorders, Department of Biostatistics, Department of Endodontics, University of North Carolina at Chapel Hill",,
967,https://hdl.handle.net/1902.29/11262,,"Baraian, Cristina","Department of Biostatistics, University of North Carolina at Chapel Hill",,
967,https://hdl.handle.net/1902.29/11262,,"Slade, Gary D.","Center for Neurosensory Disorders, Departments of Dental Ecology and Epidemiology, University of North Carolina at Chapel Hill",,
967,https://hdl.handle.net/1902.29/11262,,"Maixner, William","Center for Neurosensory Disorders, Department of Endodontics, University of North Carolina at Chapel Hill",,
4084,https://hdl.handle.net/1902.29/C-98,,U.S. Bureau of the Census,,,
4084,https://hdl.handle.net/1902.29/C-98,,United States,,,
3636,https://hdl.handle.net/1902.29/D-30483,,"School of Journalism and Mass Communication and the Odum Institute for Research in Social Science, University of North Carolina at Chapel Hill",,,
998,https://hdl.handle.net/1902.29/11781,,"Leonard, Charles",Paul Simon Public Policy Institute,,
998,https://hdl.handle.net/1902.29/11781,,"Jackson, John",Paul Simon Public Policy Institute,,
4777,https://hdl.handle.net/1902.29/D-30951,,ICR Survey Research Group,,,
4777,https://hdl.handle.net/1902.29/D-30951,,Washington Post,,,
4858,https://hdl.handle.net/1902.29/D-914,,"Dow, Thomas E., Jr.",,,
4086,https://hdl.handle.net/1902.29/D-30356,,"Dyer, James",,,
957,https://hdl.handle.net/1902.29/11184,,"Fillingim, Roger B.","Department of Community Dentistry & Behavioral Science, College of Dentistry, University of Florida",,
957,https://hdl.handle.net/1902.29/11184,,"Ohrbach, Richard","Richard Department of Oral Diagnostic Sciences, University at Buffalo",,
957,https://hdl.handle.net/1902.29/11184,,"Greenspan, Joel D.","Department of Neural and Pain Sciences & Brotman Facial Pain Center, University of Maryland Dental School",,
957,https://hdl.handle.net/1902.29/11184,,"Knott, Charles","Battelle Memorial Institute, Centers for Public Health Research and Evaluation",,
957,https://hdl.handle.net/1902.29/11184,,"Dubner, Ronald","Department of Neural and Pain Sciences & Brotman Facial Pain Center, University of Maryland Dental School",,
957,https://hdl.handle.net/1902.29/11184,,"Bair, Eric","Center for Pain Research and Innovation, Departments of Biostatistics and Endodontics, University of North Carolina at Chapel Hill",,
957,https://hdl.handle.net/1902.29/11184,,"Slade, Gary D.","Center for Pain Research and Innovation, Departments of Dental Ecology and Epidemiology, University of North Carolina at Chapel Hill",,
957,https://hdl.handle.net/1902.29/11184,,"Maixner, William","Center for Pain Research and Innovation, Departments of Endodontics and Pharmacology, University of North Carolina at Chapel Hill",,
957,https://hdl.handle.net/1902.29/11184,,"Smith, Shad B.","Center for Pain Research and Innovation, University of North Carolina at Chapel Hill",,
957,https://hdl.handle.net/1902.29/11184,,"Diatchenko, Luda","Alan Edwards Centre for Research on Pain, McGill University",,
957,https://hdl.handle.net/1902.29/11184,,"Weir, Bruce","Department of Biostatistics, University of Washington",,
2656,https://hdl.handle.net/1902.29/H-7588,,"Louis Harris and Associates, Inc.",,,
2908,https://hdl.handle.net/1902.29/H-861208,,"Louis Harris and Associates, Inc.",,,
4153,https://hdl.handle.net/1902.29/D-20293,,"Center for Governmental Studies, Northern Illinois University",,,
3554,https://hdl.handle.net/1902.29/CAPS-TYPEASR,,N/A,,,
29664,https://doi.org/10.15139/S3/JAYE4P,,Georgia Kayser,,,
29664,https://doi.org/10.15139/S3/JAYE4P,,Camille Morgan,,,
29664,https://doi.org/10.15139/S3/JAYE4P,,Mike Bowling,,,
29664,https://doi.org/10.15139/S3/JAYE4P,,The Water Institute at UNC,,,
1667,https://hdl.handle.net/1902.29/D-30817,,"Gurr, Ted Robert",,,
31170,https://doi.org/10.15139/S3/L6J30J,,The Water Institute at UNC,University of North Carolina at Chapel Hill,,
31170,https://doi.org/10.15139/S3/L6J30J,,World Vision Inc.,,VIAF,153627012
30346,https://doi.org/10.15139/S3/GN5KFP,,"Braidwood, Travis",Texas A&M University--Kingsville,,
2617,https://hdl.handle.net/1902.29/H-718232,,"Louis Harris and Associates, Inc.",,,
2428,https://hdl.handle.net/1902.29/H-912047,,"Louis Harris and Associates, Inc.",,,
1954,https://doi.org/10.15139/S3/12264,,"Cotter, Patrick",,,
1954,https://doi.org/10.15139/S3/12264,,"Stovall, James",,,
5105,https://hdl.handle.net/1902.29/D-16262,,G. S. Black,,,
5105,https://hdl.handle.net/1902.29/D-16262,,USA Today Newspaper,,,
29507,https://doi.org/10.15139/S3/0PK4DQ,,"Jain, Pulkit",Texas A&M University,,
2082,https://hdl.handle.net/1902.29/11438,,Comerford,Nicholas,,
1642,https://hdl.handle.net/1902.29/D-255,,"Leighton, Dorothea",,,
1334,https://hdl.handle.net/1902.29/11112,,"Borg, Sami",International Federation of Data Organizations,,
2883,https://hdl.handle.net/1902.29/H-854005,,"Louis Harris and Associates, Inc.",,,
2883,https://hdl.handle.net/1902.29/H-854005,,"The Planned Parenthood Federation of America, Inc.",,,
814,https://hdl.handle.net/1902.29/10322,,State Center for Health Statistics,,,
1739,https://hdl.handle.net/1902.29/D-20307-E,,U.S. Department of Transportation,,,
3079,https://hdl.handle.net/1902.29/H-911102,,"Louis Harris and Associates, Inc.",,,
1346,https://hdl.handle.net/1902.29/10863,,Center for Survey Research,Indiana University,,
4509,https://hdl.handle.net/1902.29/D-33355,,The Field Institute,,,
1907,https://hdl.handle.net/1902.29/11735,,N/A,,,
3686,https://hdl.handle.net/1902.29/CD-0083,,"Louisiana Population Data Center, LSU Agricultural Center",,,
3686,https://hdl.handle.net/1902.29/CD-0083,,U.S. Bureau of the Census,,,
3686,https://hdl.handle.net/1902.29/CD-0083,,U.S. Department of Commerce,,,
3004,https://hdl.handle.net/1902.29/H-884010,,"Louis Harris and Associates, Inc.",,,
3373,https://hdl.handle.net/1902.29/CAPS-IHP,,N/A,,,
3625,https://hdl.handle.net/1902.29/D-31485,,"School of Journalism and Mass Communication and the School of Journalism and Mass Communication, University of North Carolina at Chapel Hill",,,
773,https://hdl.handle.net/1902.29/10264,,State Center for Health Statistics,,,
30227,https://doi.org/10.15139/S3/7NQ8UI,,"Thompson, Daniel",Emory University,,
4910,https://hdl.handle.net/1902.29/D-1243,,American Institute of Public Opinion,,,
2270,https://hdl.handle.net/1902.29/H-1367,,"Louis Harris and Associates, Inc.",,,
4570,https://hdl.handle.net/1902.29/D-33480,,"Center for Survey Research, The Ohio State University",,,
2810,https://hdl.handle.net/1902.29/H-832104,,"Louis Harris and Associates, Inc.",,,
2294,https://hdl.handle.net/1902.29/H-1373,,"Louis Harris and Associates, Inc.",,,
4623,https://hdl.handle.net/1902.29/D-33494,,"Center for Survey Research, The Ohio State University",,,
912,https://hdl.handle.net/1902.29/11589,,"Fillingim, Roger B.","Department of Community Dentistry & Behavioral Science, College of Dentistry, University of Florida",,
912,https://hdl.handle.net/1902.29/11589,,"Ohrbach, Richard","Department of Oral Diagnostic Sciences, University at Buffalo",,
912,https://hdl.handle.net/1902.29/11589,,"Greenspan, Joel D.","Department of Neural and Pain Sciences & Brotman Facial Pain Center, University of Maryland Dental School",,
912,https://hdl.handle.net/1902.29/11589,,"Knott, Charles","Battelle Memorial Institute, Centers for Public Health Research and Evaluation",,
912,https://hdl.handle.net/1902.29/11589,,"Dubner, Ronald","Department of Neural and Pain Sciences & Brotman Facial Pain Center, University of Maryland Dental School",,
912,https://hdl.handle.net/1902.29/11589,,"Bair, Eric","Center for Pain Research and Innovation, Departments of Biostatistics and Endodontics, University of North Carolina at Chapel Hill",,
912,https://hdl.handle.net/1902.29/11589,,"Slade, Gary D.","Center for Pain Research and Innovation, Departments of Dental Ecology and Epidemiology, University of North Carolina at Chapel Hill",,
912,https://hdl.handle.net/1902.29/11589,,"Maixner, William","Center for Pain Research and Innovation, Departments of Endodontics and Pharmacology, University of North Carolina at Chapel Hill",,
912,https://hdl.handle.net/1902.29/11589,,"Smith, Shad B.","Center for Pain Research and Innovation, University of North Carolina at Chapel Hill",,
912,https://hdl.handle.net/1902.29/11589,,"Diatchenko, Luda","Alan Edwards Centre for Research on Pain, McGill University",,
912,https://hdl.handle.net/1902.29/11589,,"Weir, Bruce","Department of Biostatistics, University of Washington",,
2816,https://hdl.handle.net/1902.29/H-832110,,"Louis Harris and Associates, Inc.",,,
2999,https://hdl.handle.net/1902.29/H-884004,,"Louis Harris and Associates, Inc.",,,
2753,https://hdl.handle.net/1902.29/H-818450,,"Louis Harris and Associates, Inc.",,,
779,https://hdl.handle.net/1902.29/10270,,State Center for Health Statistics,,,
30897,https://doi.org/10.15139/S3/MKJP69,,Bureau of Health Professions,"Health Resources and Services Administration, United States Department of Health and Human Services",,
4743,https://hdl.handle.net/1902.29/D-31491,,Center for the Study of the American South,,,
2494,https://hdl.handle.net/1902.29/H-20229,,"Harris Interactive, Inc.",,,
30937,https://doi.org/10.15139/S3/DNQTYK,,"Kirkland, Patricia",Princeton University,ORCID,https://orcid.org/0000-0001-6465-567X
30937,https://doi.org/10.15139/S3/DNQTYK,,"Phillips, Justin",Columbia University,,
3714,https://hdl.handle.net/1902.29/CD-0097,,National Center for Health Statistics,,,
3714,https://hdl.handle.net/1902.29/CD-0097,,U.S. Department of Health and Human Services,,,
3714,https://hdl.handle.net/1902.29/CD-0097,,U.S. National Center for Health Statistics,,,
4537,https://hdl.handle.net/1902.29/D-33388,,"Odum Institute for Research in Social Science, University of North Carolina at Chapel Hill",,,
4537,https://hdl.handle.net/1902.29/D-33388,,Odum Institute For Research in Social Science,,,
4843,https://hdl.handle.net/1902.29/D-31344,,ICR Survey Research Group,,,
1544,https://hdl.handle.net/1902.29/10046,,Monmouth University Polling Institute,Monmouth University,,
5289,https://hdl.handle.net/1902.29/11766,,"O'Riordan, Simon",The University of North Carolina at Chapel Hill,,
5135,https://hdl.handle.net/1902.29/11731,,"Popkin, Barry",University of North Carolina at Chapel Hill,,
3023,https://hdl.handle.net/1902.29/H-891207,,"Louis Harris and Associates, Inc.",,,
30789,https://doi.org/10.15139/S3/EXTDTB,,Monmouth University Polling Institute,Monmouth University,,
4365,https://hdl.handle.net/1902.29/D-31034,,Department of State Budget and Management,,,
823,https://hdl.handle.net/1902.29/10336,,State Center for Health Statistics,,,
562,https://hdl.handle.net/1902.29/10705,,N/A,,,
29359,https://doi.org/10.15139/S3/7L71RN,,Monmouth University Polling Institute,Monmouth University,,
5152,https://hdl.handle.net/1902.29/10692,,"Zhussupov, B",,,
5152,https://hdl.handle.net/1902.29/10692,,"Alimbekova, G",,,
5152,https://hdl.handle.net/1902.29/10692,,"Tate, J E",,,
5152,https://hdl.handle.net/1902.29/10692,,"Bassett-Hileman, S",,,
5152,https://hdl.handle.net/1902.29/10692,,"Weir, S S",,,
3145,https://hdl.handle.net/1902.29/H-922017,,"Louis Harris and Associates, Inc.",,,
3769,https://hdl.handle.net/1902.29/CD-0118,,National Center for Health Statistics,,,
3769,https://hdl.handle.net/1902.29/CD-0118,,U.S. Department of Health and Human Services,,,
3769,https://hdl.handle.net/1902.29/CD-0118,,U.S. National Center for Health Statistics,,,
2406,https://hdl.handle.net/1902.29/H-17217,,"Harris Interactive, Inc.",,,
2406,https://hdl.handle.net/1902.29/H-17217,,Clairol,,,
31111,https://doi.org/10.15139/S3/RAOEBC,,"Rusbult, Caryl E.",,,
31111,https://doi.org/10.15139/S3/RAOEBC,,"Kumashiro, Madoka","Goldsmiths, University of London",,
31111,https://doi.org/10.15139/S3/RAOEBC,,"Finkel, Eli J.",Northwestern University,,
31111,https://doi.org/10.15139/S3/RAOEBC,,"Coolsen, Michael K.",Shippensburg University,,
31111,https://doi.org/10.15139/S3/RAOEBC,,"Kirchner, Jeff L.",,,
31111,https://doi.org/10.15139/S3/RAOEBC,,"Hannon, Peggy A.",University of Washington,,
31111,https://doi.org/10.15139/S3/RAOEBC,,"Davis, Jody",Virginia Commonwealth University,,
31111,https://doi.org/10.15139/S3/RAOEBC,,"Clarke, Jennifer","University of Colorado, Colorado Springs",,
31572,https://doi.org/10.15139/S3/DFKFE5,,"Hartney, Michael",Boston College,,
31572,https://doi.org/10.15139/S3/DFKFE5,,"Hayes, Sam",Boston College,,
4733,https://hdl.handle.net/1902.29/D-20308,,Center for the Study of the American South,,,
4733,https://hdl.handle.net/1902.29/D-20308,,"Odum Institute for Research in Social Science, University of North Carolina at Chapel Hill",,,
2319,https://hdl.handle.net/1902.29/H-2236,,"Louis Harris and Associates, Inc.",,,
5330,https://hdl.handle.net/1902.29/11177,,"Fillingim, Roger B.","Department of Community Dentistry & Behavioral Science, College of Dentistry, University of Florida",,
5330,https://hdl.handle.net/1902.29/11177,,"Ohrbach, Richard","Department of Oral Diagnostic Sciences, University at Buffalo",,
5330,https://hdl.handle.net/1902.29/11177,,"Greenspan, Joel D.","Department of Neural and Pain Sciences & Brotman Facial Pain Center, University of Maryland Dental School",,
5330,https://hdl.handle.net/1902.29/11177,,"Knott, Charles","Battelle Memorial Institute, Centers for Public Health Research and Evaluation",,
5330,https://hdl.handle.net/1902.29/11177,,"Dubner, Ronald","Department of Neural and Pain Sciences & Brotman Facial Pain Center, University of Maryland Dental School",,
5330,https://hdl.handle.net/1902.29/11177,,"Bair, Eric","Center for Pain Research and Innovation, Departments of Biostatistics and Endodontics, University of North Carolina at Chapel Hill",,
5330,https://hdl.handle.net/1902.29/11177,,"Slade, Gary D.","Center for Pain Research and Innovation, Departments of Dental Ecology and Epidemiology, University of North Carolina at Chapel Hill",,
5330,https://hdl.handle.net/1902.29/11177,,"Maixner, William","Center for Pain Research and Innovation, Departments of Endodontics and Pharmacology, University of North Carolina at Chapel Hill",,
5330,https://hdl.handle.net/1902.29/11177,,"Smith, Shad B.","Center for Pain Research and Innovation, University of North Carolina at Chapel Hill",,
5330,https://hdl.handle.net/1902.29/11177,,"Diatchenko, Luda","Alan Edwards Centre for Research on Pain, McGill University",,
5330,https://hdl.handle.net/1902.29/11177,,"Weir, Bruce","Department of Biostatistics, University of Washington",,
1196,https://hdl.handle.net/1902.29/11703,,N/A,,,
4316,https://hdl.handle.net/1902.29/D-30803,,Field Institute,,,
29848,https://hdl.handle.net/1902.29/11735,,"Popkin, Barry",University of North Carolina at Chapel Hill,,
3868,https://hdl.handle.net/1902.29/CD-10849,,U.S. Department of Commerce,,,
3868,https://hdl.handle.net/1902.29/CD-10849,,U.S. Bureau of the Census,,,
3432,https://hdl.handle.net/1902.29/CAPS-ELECT,,N/A,,,
4147,https://hdl.handle.net/1902.29/D-20287,,"Survey Research Center, University of Maryland",,,
3931,https://hdl.handle.net/1902.29/CD-10999,,National Center for Health Statistics,,,
3931,https://hdl.handle.net/1902.29/CD-10999,,U.S. Department of Health and Human Services,,,
3931,https://hdl.handle.net/1902.29/CD-10999,,U.S. National Center for Health Statistics,,,
4204,https://hdl.handle.net/1902.29/D-30668,,"Minnesota Center for Survey Research, University of Minnesota",,,
1727,https://hdl.handle.net/1902.29/D-307,,"Ryder, Norman B.",,,
1727,https://hdl.handle.net/1902.29/D-307,,"Westoff, Charles F.",,,
30798,https://doi.org/10.15139/S3/GULG2K,,City of Boston,,,
1887,https://hdl.handle.net/1902.29/D-20078,,Center for Human Resource Research,,,
1887,https://hdl.handle.net/1902.29/D-20078,,U.S. Bureau of the Census,,,
1887,https://hdl.handle.net/1902.29/D-20078,,U.S. Department of Labor,,,
3033,https://hdl.handle.net/1902.29/H-892032,,"Louis Harris and Associates, Inc.",,,
31082,https://doi.org/10.15139/S3/HVGTAA,,MEASURE EVALUATION,Carolina Population Center,,
31082,https://doi.org/10.15139/S3/HVGTAA,,African Population and Health Research Center,,,
4290,https://hdl.handle.net/1902.29/D-30945,,"Bureau of Sociological Research, University of Nebraska",,,
1386,https://hdl.handle.net/1902.29/11096,,N/A,,,
4968,https://hdl.handle.net/1902.29/D-16106,,G. S. Black,,,
4968,https://hdl.handle.net/1902.29/D-16106,,USA Today Newspaper,,,
3011,https://hdl.handle.net/1902.29/H-885002,,"Louis Harris and Associates, Inc.",,,
3011,https://hdl.handle.net/1902.29/H-885002,,The Kellogg Company,,,
3386,https://hdl.handle.net/1902.29/CAPS-CONTEXT,,N/A,,,
4072,https://hdl.handle.net/1902.29/C-45,,U.S. Bureau of the Census,,,
4072,https://hdl.handle.net/1902.29/C-45,,United States,,,
30728,https://doi.org/10.15139/S3/2D6Q5I,,City of Fort Lauderdale Transportation and Mobility Department,,,
2386,https://hdl.handle.net/1902.29/H-16094,,"Harris Interactive, Inc.",,,
4474,https://hdl.handle.net/1902.29/D-31564,,"John Hazen White Sr. Public Opinion Laboratory, Brown University",,,
2322,https://hdl.handle.net/1902.29/H-13955,,"Harris Interactive, Inc.",,,
1746,https://hdl.handle.net/1902.29/10385,,Daniel Riffe,UNC-CH School of Journalism,,
4399,https://hdl.handle.net/1902.29/D-31087,,A. Alfred Taubman Center for Public Policy and American Institutions. Brown University,,,
29260,https://doi.org/10.15139/S3/4IKLQI,,"MacCormack, Jennifer",University of North Carolina at Chapel Hill,,
2951,https://hdl.handle.net/1902.29/H-872019,,The Vineyard Gazette,,,
2951,https://hdl.handle.net/1902.29/H-872019,,"Louis Harris and Associates, Inc.",,,
1177,https://doi.org/10.15139/S3/11917,,"Harris, Kathleen Mullan",University of North Carolina at Chapel Hill,,
1177,https://doi.org/10.15139/S3/11917,,"Udry, Richard J.",University of North Carolina at Chapel Hill,,
2468,https://hdl.handle.net/1902.29/H-1881,,"Louis Harris and Associates, Inc.",,,
2426,https://hdl.handle.net/1902.29/H-1848,,"Louis Harris and Associates, Inc.",,,
5195,https://hdl.handle.net/1902.29/11693,,Cebu Longitudinal Health and Nutrition Survey,,,
3815,https://hdl.handle.net/1902.29/CD-0162,,National Center for Health Statistics,,,
3815,https://hdl.handle.net/1902.29/CD-0162,,U.S. Department of Health and Human Services,,,
3815,https://hdl.handle.net/1902.29/CD-0162,,U.S. National Center for Health Statistics,,,
1804,https://hdl.handle.net/1902.29/D-1194,,"Rosenfeld, Rachel Ann",,,
3549,https://hdl.handle.net/1902.29/CAPS-TRIANDIS,,N/A,,,
30969,https://doi.org/10.15139/S3/IQVABD,,US EPA,ORD,,
3669,https://hdl.handle.net/1902.29/CD-0212,,U.S. Department of Health and Human Services,,,
3669,https://hdl.handle.net/1902.29/CD-0212,,National Center for Health Statistics,,,
2388,https://hdl.handle.net/1902.29/H-1623,,"Louis Harris and Associates, Inc.",,,
4470,https://hdl.handle.net/1902.29/D-31422,,"Applied Research Center, Georgia State University",,,
31697,https://doi.org/10.15139/S3/OMLVZZ,,"Bar-Kalifa, Eran",Ben-Gurion University of the Negev,ORCID,0000-0003-3579-3015
4441,https://hdl.handle.net/1902.29/D-31108,,A. Alfred Taubman Center for Public Policy and American Institutions. Brown University,,,
3727,https://hdl.handle.net/1902.29/CD-0024,,U.S. Department of Commerce,,,
3727,https://hdl.handle.net/1902.29/CD-0024,,U.S. Bureau of the Census,,,
3940,https://hdl.handle.net/1902.29/CD-11004,,National Center for Health Statistics,,,
3940,https://hdl.handle.net/1902.29/CD-11004,,U.S. Department of Health and Human Services,,,
3940,https://hdl.handle.net/1902.29/CD-11004,,U.S. National Center for Health Statistics,,,
6,https://doi.org/10.15139/S3/12255,,Susannah Hogue,"Department of Mathematical Sciences, Appalachian State University",,
6,https://doi.org/10.15139/S3/12255,,Eric Marland,"Department of Mathematical Sciences & Research Institute for Environment, Energy, and Economics, Appalachian State University",,
6,https://doi.org/10.15139/S3/12255,,Robert J. Andres,"Climate Change Science Institute, Oak Ridge National Laboratory",,
6,https://doi.org/10.15139/S3/12255,,Gregg Marland,"Research Institute for Environment, Energy, and Economics, Appalachian State University",,
6,https://doi.org/10.15139/S3/12255,,Dawn Woodard,"Department of Earth Systems Science, University of California, Irvine",,
2565,https://hdl.handle.net/1902.29/H-2416,,"Louis Harris and Associates, Inc.",,,
30214,https://hdl.handle.net/1902.29/11700,,Cebu Longitudinal Health and Nutrition Survey,,,
4172,https://hdl.handle.net/1902.29/D-30612,,"Shaffer, Stephen",,,
31848,https://doi.org/10.15139/S3/GKH2QD,,Child Health and Mortality Prevention Surveillance,"Emory Global Health Institute, Emory University",,
30888,https://doi.org/10.15139/S3/5QA3RW,,"Lee, Joseph",East Carolina University,ORCID,0000-0001-9698-649X
4680,https://hdl.handle.net/1902.29/D-20002,,"Social Science Research Institute, University of Tennessee",,,
114,https://doi.org/10.15139/S3/12063,,"Bonneau, Chris W. and Damon M. Cann",,,
2878,https://hdl.handle.net/1902.29/H-852017,,"Louis Harris and Associates, Inc.",,,
2878,https://hdl.handle.net/1902.29/H-852017,,Small Retail Business Study Commission,,,
30229,https://doi.org/10.15139/S3/YT8FJI,,"Thompson, Daniel",Emory University,,
4112,https://hdl.handle.net/1902.29/D-30367,,"Dyer, James",,,
1569,https://hdl.handle.net/1902.29/11586,,Monmouth University Polling Institute,Monmouth University,,
1557,https://hdl.handle.net/1902.29/11456,,Monmouth University Polling Institute,Monmouth University,,
3618,https://hdl.handle.net/1902.29/D-30754,,"School of Journalism and Mass Communication and the Odum Institute for Research in Social Science, University of North Carolina at Chapel Hill",,,
1832,https://doi.org/10.15139/S3/12313,,Department of Defense,United States,,
3435,https://hdl.handle.net/1902.29/CAPS-MEDIA2,,N/A,,,
3426,https://hdl.handle.net/1902.29/CAPS-DRNKPROB,,N/A,,,
996,https://hdl.handle.net/1902.29/11779,,"Leonard, Charles",Paul Simon Public Policy Institute,,
996,https://hdl.handle.net/1902.29/11779,,"Jackson, John",Paul Simon Public Policy Institute,,
2007,https://doi.org/10.15139/S3/12125,,"Hinkle, Rachael K.","University at Buffalo, SUNY",,
2007,https://doi.org/10.15139/S3/12125,,"Nelson, Michael J.",The Pennsylvania State University,,
31786,https://doi.org/10.15139/S3/ZYTAVQ,,Macon-Bibb County,,,
30817,https://doi.org/10.15139/S3/233JVI,,"Gill, Rebecca","University of Nevada, Las Vegas",ORCID,0000-0002-4345-4534
3083,https://hdl.handle.net/1902.29/H-951102,,"Louis Harris and Associates, Inc.",,,
2495,https://hdl.handle.net/1902.29/H-1955,,"Louis Harris and Associates, Inc.",,,
2150,https://hdl.handle.net/1902.29/D-31365,,"Survey Research Center, University of Georgia",,,
4516,https://hdl.handle.net/1902.29/D-33360,,The Field Institute,,,
3450,https://hdl.handle.net/1902.29/CAPS-MOOD,,N/A,,,
5136,https://hdl.handle.net/1902.29/11571,,MEASURE Evaluation,"Carolina Population Center, University of North Carolina",,
2834,https://hdl.handle.net/1902.29/H-837008,,"Louis Harris and Associates, Inc.",,,
796,https://hdl.handle.net/1902.29/10298,,State Center for Health Statistics,,,
4766,https://hdl.handle.net/1902.29/D-31479,,Apoyo S.A.,,,
4392,https://hdl.handle.net/1902.29/D-31083,,A. Alfred Taubman Center for Public Policy and American Institutions. Brown University,,,
3324,https://hdl.handle.net/1902.29/CAPS-AUTH,,N/A,,,
1792,https://hdl.handle.net/1902.29/10910,,U.S. Bureau of the Census,,,
1792,https://hdl.handle.net/1902.29/10910,,U.S. Department of Commerce,,,
2113,https://hdl.handle.net/1902.29/10809,,Survey Research Center,University of Georgia,,
3978,https://hdl.handle.net/1902.29/CD-0139,,"Davis, James A.",National Opinion Research Center,,
3978,https://hdl.handle.net/1902.29/CD-0139,,"Smith, Tom W.",National Opinion Research Center,,
3978,https://hdl.handle.net/1902.29/CD-0139,,"Marsden, Peter V.",National Opinion Research Center,,
2423,https://hdl.handle.net/1902.29/H-1813,,"Louis Harris and Associates, Inc.",,,
