datasetVersionId,persistentUrl,persistent_id,dateOfDeposit
30635,https://doi.org/10.15139/S3/D2GBVQ,,2018-07-27
538,https://hdl.handle.net/1902.29/11327,,2013-05-10
1494,https://doi.org/10.15139/S3/12181,,2016-01-26
2022,https://doi.org/10.15139/S3/12148,,2015-12-16
890,https://hdl.handle.net/1902.29/11575,,2013-10-23
1398,https://hdl.handle.net/1902.29/11096,,2012-07-29
30859,https://doi.org/10.15139/S3/GM7BVM,,2019-04-26
31616,https://doi.org/10.15139/S3/AWWL46,,2019-11-14
5130,https://doi.org/10.15139/S3/11917,,2015-01-13
30884,https://doi.org/10.15139/S3/Z1UCPI,,2019-05-08
31402,https://doi.org/10.15139/S3/9KGNJY,,2020-05-19
964,https://hdl.handle.net/1902.29/11261,,2013-04-18
1001,https://hdl.handle.net/1902.29/11782,,2014-08-27
1332,https://doi.org/10.15139/S3/12238,,2016-03-14
31452,https://doi.org/10.15139/S3/OIAAIZ,,2020-06-26
30994,https://doi.org/10.15139/S3/FBRLZC,,2019-09-04
5175,https://hdl.handle.net/1902.29/11327,,2013-05-10
30182,https://doi.org/10.15139/S3/6XBSEV,,2018-01-24
5333,https://hdl.handle.net/1902.29/11575,,2013-10-23
1180,https://doi.org/10.15139/S3/11917,,2015-01-13
30853,https://doi.org/10.15139/S3/ISGDDU,,2019-04-25
29506,https://doi.org/10.15139/S3/AFQJSN,,2017-02-09
31323,https://doi.org/10.15139/S3/ILI4LC,,2020-02-02
29414,https://doi.org/10.15139/S3/NKZESW,,2017-05-23
30208,https://hdl.handle.net/1902.29/11687,,2014-04-28
1976,https://doi.org/10.15139/S3/12294,,2016-04-26
1626,https://hdl.handle.net/1902.29/11638,,2014-02-27
30909,https://doi.org/10.15139/S3/A2HSBT,,2019-06-14
29517,https://doi.org/10.15139/S3/0PK4DQ,,2017-07-13
1564,https://hdl.handle.net/1902.29/10422,,2009-10-02
902,https://hdl.handle.net/1902.29/11581,,2013-11-18
1226,https://hdl.handle.net/1902.29/11684,,2014-04-28
422,https://hdl.handle.net/1902.29/11048,,2012-06-26
932,https://hdl.handle.net/1902.29/11879,,2014-12-08
1504,https://doi.org/10.15139/S3/12227,,2016-03-07
414,https://doi.org/10.15139/S3/12157,,2015-12-18
30733,https://doi.org/10.15139/S3/5QZXJY,,2018-12-21
1315,https://hdl.handle.net/1902.29/11612,,2014-01-23
1391,https://hdl.handle.net/1902.29/11096,,2012-07-29
500,https://hdl.handle.net/1902.29/11221,,2013-04-03
862,https://doi.org/10.15139/S3/12361,,2016-07-28
30850,https://doi.org/10.15139/S3/MEDEWM,,2019-04-25
195,https://hdl.handle.net/1902.29/11424,,2013-06-19
25345,https://hdl.handle.net/1902.29/11781,,2014-08-27
2061,https://hdl.handle.net/1902.29/11235,,2013-04-08
970,https://hdl.handle.net/1902.29/11262,,2013-04-18
2017,https://doi.org/10.15139/S3/12143,,2015-12-16
5139,https://hdl.handle.net/1902.29/11731,,2015-08-31
892,https://hdl.handle.net/1902.29/11576,,2013-10-23
30843,https://doi.org/10.15139/S3/QFEMOI,,2018-12-13
31088,https://doi.org/10.15139/S3/TTXD8Q,,2019-10-03
1238,https://hdl.handle.net/1902.29/11690,,2014-04-28
29899,https://doi.org/10.15139/S3/1RODN5,,2017-12-08
535,https://hdl.handle.net/1902.29/10696,,2011-04-19
29387,https://doi.org/10.15139/S3/LJF31G,,2017-04-25
1395,https://hdl.handle.net/1902.29/11096,,2012-07-29
5325,https://hdl.handle.net/1902.29/11177,,2013-02-15
3638,https://hdl.handle.net/1902.29/10436,,2009-10-14
30860,https://doi.org/10.15139/S3/324MIC,,2019-04-26
1962,https://doi.org/10.15139/S3/12280,,2016-04-22
29650,https://doi.org/10.15139/S3/BOAVSF,,2017-08-30
1171,https://hdl.handle.net/1902.29/11210,,2013-04-03
29228,https://hdl.handle.net/1902.29/10530,,2011-01-09
30218,https://hdl.handle.net/1902.29/11693,,2014-05-01
29763,https://doi.org/10.15139/S3/0PMRJ7,,2017-10-16
443,https://hdl.handle.net/1902.29/10650,,2011-04-04
30960,https://doi.org/10.15139/S3/IQVABD,,2019-06-12
1423,https://hdl.handle.net/1902.29/11356,,2013-05-28
31577,https://doi.org/10.15139/S3/DXQYMX,,2020-10-01
29439,https://doi.org/10.15139/S3/KE9NPQ,,2017-01-30
2013,https://doi.org/10.15139/S3/12139,,2015-12-16
28320,https://doi.org/10.15139/S3/H5S3W8,,2016-11-04
953,https://hdl.handle.net/1902.29/11183,,2013-02-25
5324,https://hdl.handle.net/1902.29/11872,,2014-12-08
25336,https://doi.org/10.15139/S3/KWSYAC,,2016-10-05
29238,https://doi.org/10.15139/S3/SEAF5A,,2016-11-29
29706,https://doi.org/10.15139/S3/C6RK8Q,,2017-10-05
1269,https://hdl.handle.net/1902.29/11710,,2014-05-13
5207,https://hdl.handle.net/1902.29/11700,,2014-05-01
3958,https://hdl.handle.net/1902.29/CD-11018,,2012-03-20
31793,https://doi.org/10.15139/S3/GKH2QD,,2021-02-24
472,https://hdl.handle.net/1902.29/11214,,2013-04-03
186,https://hdl.handle.net/1902.29/11411,,2013-06-13
29245,https://doi.org/10.15139/S3/AFQJSN,,2017-02-09
31051,https://hdl.handle.net/1902.29/11736,,2015-08-31
1415,https://hdl.handle.net/1902.29/11352,,2013-05-24
1213,https://hdl.handle.net/1902.29/11678,,2014-04-28
31059,https://doi.org/10.15139/S3/432X8F,,2019-09-24
29283,https://doi.org/10.15139/S3/UFDBYW,,2017-01-30
446,https://hdl.handle.net/1902.29/11164,,2013-02-06
1932,https://doi.org/10.15139/S3/12212,,2016-03-01
944,https://hdl.handle.net/1902.29/11885,,2014-12-08
5261,https://hdl.handle.net/1902.29/11368,,2013-06-05
1003,https://hdl.handle.net/1902.29/11782,,2014-08-27
966,https://hdl.handle.net/1902.29/11261,,2013-04-18
30197,https://hdl.handle.net/1902.29/11674,,2014-04-28
31459,https://hdl.handle.net/1902.29/H-15283,,2007
2121,https://hdl.handle.net/1902.29/10815,,2011-09-09
1556,https://hdl.handle.net/1902.29/10417,,2008-01-04
1400,https://hdl.handle.net/1902.29/11096,,2012-07-29
1013,https://doi.org/10.15139/S3/11999,,2015-06-03
29666,https://doi.org/10.15139/S3/AWBET8,,2017-08-31
31343,https://doi.org/10.15139/S3/6QY918,,2020-03-20
30916,https://doi.org/10.15139/S3/3ZG4RX,,2019-06-19
29748,https://doi.org/10.15139/S3/CBMTKI,,2017-10-09
30691,https://doi.org/10.15139/S3/HFV0AO,,2018-10-31
1245,https://hdl.handle.net/1902.29/11694,,2014-05-01
29648,https://doi.org/10.15139/S3/IVA5GK,,2017-08-28
2091,https://hdl.handle.net/1902.29/030423,,2011-06-23
26444,https://doi.org/10.15139/S3/VDCMOR,,2016-10-25
1176,https://doi.org/10.15139/S3/11900,,2014-12-12
1445,https://hdl.handle.net/1902.29/11572,,2013-10-07
1509,https://hdl.handle.net/1902.29/11091,,2012-08-28
31649,https://hdl.handle.net/1902.29/11739,,2015-08-31
509,https://hdl.handle.net/1902.29/10692,,2011-04-18
29904,https://doi.org/10.15139/S3/IJTQ04,,2017-12-08
31041,https://doi.org/10.15139/S3/GCKUYW,,2019-09-12
1911,https://hdl.handle.net/1902.29/11731,,2015-08-31
1479,https://hdl.handle.net/1902.29/10830,,2011-09-30
31411,https://doi.org/10.15139/S3/2JN1IR,,2020-06-01
3283,https://hdl.handle.net/1902.29/H-27487,,2009-07-28
1465,https://hdl.handle.net/1902.29/10824,,2011-09-30
31090,https://doi.org/10.15139/S3/GEARZ7,,2019-10-07
25370,https://doi.org/10.15139/S3/12169,,2016-01-17
4000,https://hdl.handle.net/1902.29/CD-11507,,2013-08-01
436,https://hdl.handle.net/1902.29/10701,,2011-04-19
5260,https://hdl.handle.net/1902.29/11359,,2013-05-29
30763,https://doi.org/10.15139/S3/8JXJNI,,2019-02-13
3984,https://hdl.handle.net/1902.29/CD-11488,,2013-08-01
30879,https://doi.org/10.15139/S3/AJTC8A,,2019-05-07
1543,https://hdl.handle.net/1902.29/11155,,2013-01-10
1150,https://hdl.handle.net/1902.29/11085,,2012-08-01
1299,https://hdl.handle.net/1902.29/11566,,2013-09-30
5361,https://hdl.handle.net/1902.29/11576,,2013-10-23
3866,https://hdl.handle.net/1902.29/CD-10845,,2011-10-28
1993,https://hdl.handle.net/1902.29/11649,,2014-03-10
1437,https://hdl.handle.net/1902.29/11363,,2013-05-29
1216,https://hdl.handle.net/1902.29/11680,,2014-04-28
31509,https://doi.org/10.15139/S3/FUC5EW,,2020-05-06
30991,https://doi.org/10.15139/S3/T47DYS,,2019-09-02
26455,https://doi.org/10.15139/S3/WLBCMJ,,2016-10-25
30503,https://doi.org/10.15139/S3/F39E9V,,2018-04-26
29747,https://doi.org/10.15139/S3/KJ9TX1,,2017-10-09
5283,https://hdl.handle.net/1902.29/11526,,2013-08-13
30828,https://doi.org/10.15139/S3/Z0XTML,,2019-04-16
31414,https://doi.org/10.15139/S3/GKH2QD,,2020-06-01
1761,https://hdl.handle.net/1902.29/10773,,2011-07-13
31336,https://doi.org/10.15139/S3/DLJHRJ,,2020-03-18
31789,https://doi.org/10.15139/S3/C4NO7E,,2021-02-21
31628,https://doi.org/10.15139/S3/RK81OD,,2020-08-25
29303,https://doi.org/10.15139/S3/3I8OGW,,2016-05-02
5305,https://hdl.handle.net/1902.29/11786,,2014-08-27
1930,https://doi.org/10.15139/S3/12206,,2016-02-24
1011,https://hdl.handle.net/1902.29/11891,,2014-12-09
913,https://hdl.handle.net/1902.29/11170,,2013-02-11
31057,https://doi.org/10.15139/S3/QAKV5X,,2019-09-24
1499,https://hdl.handle.net/1902.29/10874,,2011-12-20
182,https://hdl.handle.net/1902.29/11405,,2013-06-11
1411,https://hdl.handle.net/1902.29/11319,,2013-05-07
1510,https://doi.org/10.15139/S3/12299,,2016-04-29
30215,https://hdl.handle.net/1902.29/11705,,2014-05-02
120,https://doi.org/10.15139/S3/12066,,2015-07-31
29656,https://doi.org/10.15139/S3/NIV0A7,,2017-08-31
904,https://hdl.handle.net/1902.29/11583,,2013-11-18
2084,https://hdl.handle.net/1902.29/11453,,2013-07-16
2032,https://doi.org/10.15139/S3/12316,,2016-05-11
31078,https://doi.org/10.15139/S3/7RRZKH,,2019-10-01
382,https://hdl.handle.net/1902.29/11665,,2014
31575,https://doi.org/10.15139/S3/FH1REW,,2020-10-01
31134,https://doi.org/10.15139/S3/SLGEAS,,2019-10-31
29705,https://doi.org/10.15139/S3/H1VJTU,,2017-10-04
2002,https://doi.org/10.15139/S3/12120,,2015-11-17
29901,https://doi.org/10.15139/S3/NKVNUC,,2017-12-08
31579,https://doi.org/10.15139/S3/1SC2FN,,2020-10-05
5201,https://hdl.handle.net/1902.29/11696,,2014-05-01
31804,https://doi.org/10.15139/S3/LSPT1G,,2021-03-08
31609,https://doi.org/10.15139/S3/YVWTGR,,2020-11-10
31085,https://doi.org/10.15139/S3/84SGKO,,2019-10-02
5278,https://hdl.handle.net/1902.29/11578,,2013-11-07
31355,https://doi.org/10.15139/S3/BNXBPN,,2020-04-16
2110,https://hdl.handle.net/1902.29/10808,,2011-09-07
3934,https://hdl.handle.net/1902.29/CD-11001,,2012-03-13
1532,https://hdl.handle.net/1902.29/10039,,2008-01-04
1264,https://hdl.handle.net/1902.29/11706,,2014-05-02
416,https://doi.org/10.15139/S3/12193,,2016-02-11
922,https://hdl.handle.net/1902.29/11874,,2014-12-08
28326,https://doi.org/10.15139/S3/12409,,2016-08-17
29963,https://hdl.handle.net/1902.29/11731,,2015-08-31
30646,https://doi.org/10.15139/S3/12438,,2016-08-28
1236,https://hdl.handle.net/1902.29/11689,,2014-04-28
29299,https://doi.org/10.15139/S3/AFEZ6P,,2017-02-13
30730,https://doi.org/10.15139/S3/DKOUDY,,2018-12-14
2098,https://hdl.handle.net/1902.29/10796,,2011-08-30
29354,https://doi.org/10.15139/S3/VVOMFB,,2017-03-16
1538,https://hdl.handle.net/1902.29/10043,,2008-01-04
5245,https://hdl.handle.net/1902.29/11399,,2013-06-11
29752,https://doi.org/10.15139/S3/QOMWPE,,2017-09-26
31122,https://doi.org/10.15139/S3/ETTZAI,,2019-10-31
30816,https://doi.org/10.15139/S3/9JJNBV,,2019-04-09
30765,https://doi.org/10.15139/S3/NIHYXO,,2019-02-15
3293,https://hdl.handle.net/1902.29/H-35169,,2013-04-11
30778,https://doi.org/10.15139/S3/D2P7PP,,2019-02-28
31653,https://doi.org/10.15139/S3/CGE4O1,,2021-01-04
30612,https://doi.org/10.15139/S3/KGMGYJ,,2018-07-19
221,https://hdl.handle.net/1902.29/10522,,2011-01-09
30516,https://doi.org/10.15139/S3/FQQWOD,,2018-04-27
29240,https://doi.org/10.15139/S3/FWHA7I,,2016-11-29
5156,https://hdl.handle.net/1902.29/10704,,2011-04-19
29967,https://hdl.handle.net/1902.29/11731,,2015-08-31
5317,https://hdl.handle.net/1902.29/11407,,2013-06-11
451,https://hdl.handle.net/1902.29/10652,,2011-04-04
1981,https://hdl.handle.net/1902.29/11598,,2013-12-16
2064,https://hdl.handle.net/1902.29/11267,,2013-04-21
1006,https://hdl.handle.net/1902.29/11784,,2014-08-27
945,https://hdl.handle.net/1902.29/11181,,2013-02-20
31791,https://doi.org/10.15139/S3/LLU0OD,,2021-01-06
30964,https://doi.org/10.15139/S3/FDMK4X,,2019-08-12
31129,https://doi.org/10.15139/S3/ETTSTR,,2019-10-31
31529,https://doi.org/10.15139/S3/CO9SFM,,2020-08-05
28312,https://doi.org/10.15139/S3/LHOM8J,,2016-10-27
3955,https://hdl.handle.net/1902.29/CD-11015,,2012-03-20
5249,https://hdl.handle.net/1902.29/11227,,2013-04-05
5230,https://hdl.handle.net/1902.29/11422,,2013-06-18
25337,https://doi.org/10.15139/S3/0A0GTY,,2016-10-05
29325,https://doi.org/10.15139/S3/PYAQWQ,,2017-02-28
5172,https://hdl.handle.net/1902.29/11682,,2014-04-28
1591,https://hdl.handle.net/1902.29/10441,,2009-12-16
5264,https://hdl.handle.net/1902.29/11361,,2013-05-29
29437,https://doi.org/10.15139/S3/Y4M1LK,,2017-01-30
5297,https://hdl.handle.net/1902.29/11778,,2014-08-27
1998,https://hdl.handle.net/1902.29/11671,,2014-04-17
573,https://hdl.handle.net/1902.29/11392,,2013-06-10
31254,https://doi.org/10.15139/S3/G0WQQR,,2020-01-27
525,https://hdl.handle.net/1902.29/10694,,2011-04-18
29313,https://doi.org/10.15139/S3/TXB3Z3,,2017-01-05
29361,https://doi.org/10.15139/S3/QAKNOG,,2017-03-21
3290,https://hdl.handle.net/1902.29/H-31986,,2013-04-04
132,https://doi.org/10.15139/S3/12072,,2015-07-31
30593,https://doi.org/10.15139/S3/HE5BJS,,2018-05-04
31777,https://doi.org/10.15139/S3/XUO3X9,,2021-01-19
2031,https://doi.org/10.15139/S3/12244,,2016-03-21
30944,https://doi.org/10.15139/S3/XEXQXO,,2019-07-26
458,https://hdl.handle.net/1902.29/11182,,2013-02-21
31172,https://doi.org/10.15139/S3/J3IVUG,,2020-01-02
29473,https://doi.org/10.15139/S3/12438,,2016-08-28
5167,https://hdl.handle.net/1902.29/11223,,2013-04-03
31798,https://doi.org/10.15139/S3/GLW5LE,,2021-02-26
30757,https://doi.org/10.15139/S3/NM7IIJ,,2019-01-31
30768,https://doi.org/10.15139/S3/BSSWKR,,2019-02-21
31683,https://doi.org/10.15139/S3/NFOB7N,,2021-01-15
950,https://hdl.handle.net/1902.29/11888,,2014-12-08
399,https://hdl.handle.net/1902.29/11841,,2014-11-13
899,https://hdl.handle.net/1902.29/11169,,2013-02-11
2195,https://hdl.handle.net/1902.29/10438,,2012
1478,https://doi.org/10.15139/S3/12029,,2015-07-22
31146,https://doi.org/10.15139/S3/E8IT2L,,2019-11-17
31188,https://doi.org/10.15139/S3/N601AJ,,2020-01-08
1533,https://hdl.handle.net/1902.29/11136,,2012-11-16
31449,https://doi.org/10.15139/S3/7NNASB,,2020-01-10
1901,https://hdl.handle.net/1902.29/11733,,2014-06-09
488,https://hdl.handle.net/1902.29/11219,,2013-04-03
520,https://hdl.handle.net/1902.29/11300,,2013-04-30
5242,https://hdl.handle.net/1902.29/11403,,2013-06-11
2199,https://hdl.handle.net/1902.29/10438,,2012
231,https://hdl.handle.net/1902.29/10526,,2011-01-09
29753,https://doi.org/10.15139/S3/8VTWV5,,2017-10-11
29237,https://doi.org/10.15139/S3/IPTNPG,,2016-11-29
881,https://hdl.handle.net/1902.29/11166,,2013-02-07
30940,https://doi.org/10.15139/S3/NNODDS,,2019-07-25
30755,https://doi.org/10.15139/S3/NWQXWV,,2019-01-31
31155,https://doi.org/10.15139/S3/JJG4VH,,2019-11-28
2180,https://hdl.handle.net/1902.29/10437,,2012
31458,https://doi.org/10.15139/S3/3KW1DB,,2020-06-30
959,https://hdl.handle.net/1902.29/11185,,2013-02-25
972,https://hdl.handle.net/1902.29/11263,,2013-04-18
1255,https://hdl.handle.net/1902.29/11699,,2014-05-01
30796,https://doi.org/10.15139/S3/KISNXI,,2019-03-11
1513,https://hdl.handle.net/1902.29/11113,,2012-11-14
1163,https://hdl.handle.net/1902.29/11520,,2013-08-08
30845,https://doi.org/10.15139/S3/BS9NAV,,2019-04-24
1492,https://doi.org/10.15139/S3/12053,,2015-07-22
31415,https://doi.org/10.15139/S3/PMAAWG,,2020-06-01
1261,https://hdl.handle.net/1902.29/11702,,2014-05-02
3746,https://hdl.handle.net/1902.29/DVD-009,,2008-08-04
375,https://hdl.handle.net/1902.29/11534,,2014-11-13
30813,https://doi.org/10.15139/S3/B5GKF2,,2019-04-05
29326,https://doi.org/10.15139/S3/SBCNIR,,2017-02-28
25334,https://doi.org/10.15139/S3/12368,,2016-08-04
3928,https://hdl.handle.net/1902.29/CD-10998,,2012-03-13
499,https://hdl.handle.net/1902.29/10668,,2011-04-12
31440,https://doi.org/10.15139/S3/FDMK4X,,2019-08-12
30928,https://doi.org/10.15139/S3/YLM77G,,2019-07-08
5254,https://hdl.handle.net/1902.29/11354,,2013-05-24
29300,https://doi.org/10.15139/S3/DSHR03,,2017-02-13
5346,https://hdl.handle.net/1902.29/11883,,2014-12-08
3961,https://hdl.handle.net/1902.29/CD-11020,,2012-03-20
1477,https://hdl.handle.net/1902.29/10829,,2011-09-30
442,https://hdl.handle.net/1902.29/10704,,2011-04-19
5232,https://hdl.handle.net/1902.29/11417,,2013-06-14
3841,https://hdl.handle.net/1902.29/CD-0236,,2010-02-23
30177,https://doi.org/10.15139/S3/TRSNZX,,2018-01-22
29971,https://hdl.handle.net/1902.29/11731,,2015-08-31
1517,https://hdl.handle.net/1902.29/11122,,2012-11-15
184,https://hdl.handle.net/1902.29/11408,,2013-06-12
31063,https://doi.org/10.15139/S3/SE1Q0I,,2019-09-25
992,https://hdl.handle.net/1902.29/11778,,2014-08-27
30642,https://doi.org/10.15139/S3/12438,,2016-08-28
30855,https://doi.org/10.15139/S3/6CJVIQ,,2019-04-25
1571,https://hdl.handle.net/1902.29/11587,,2013-11-19
30715,https://doi.org/10.15139/S3/DLAC9X,,2018-05-03
31500,https://doi.org/10.15139/S3/JD15CQ,,2020-07-20
5265,https://hdl.handle.net/1902.29/11371,,2013-06-05
31826,https://doi.org/10.15139/S3/DJV7CR,,2020-12-28
2164,https://hdl.handle.net/1902.29/10437,,2012
31377,https://doi.org/10.15139/S3/FIGIXL,,2020-04-29
29657,https://doi.org/10.15139/S3/PZEWC6,,2017-08-31
30779,https://doi.org/10.15139/S3/SGZQGT,,2019-02-28
3943,https://hdl.handle.net/1902.29/CD-11005,,2012-03-13
1306,https://doi.org/10.15139/S3/11980,,2015-05-04
30920,https://doi.org/10.15139/S3/ELQ0TD,,2019-06-27
31087,https://doi.org/10.15139/S3/YHMX8G,,2019-10-03
5334,https://hdl.handle.net/1902.29/11877,,2014-12-08
30505,https://doi.org/10.15139/S3/NDPHT0,,2018-02-15
30782,https://doi.org/10.15139/S3/1VJGUY,,2019-01-07
31151,https://doi.org/10.15139/S3/IAKUQN,,2019-04-12
5212,https://hdl.handle.net/1902.29/11705,,2014-05-02
31168,https://doi.org/10.15139/S3/TGKTEJ,,2019-12-29
1967,https://doi.org/10.15139/S3/12285,,2016-04-22
30910,https://doi.org/10.15139/S3/ZO6RZ1,,2019-06-15
31629,https://doi.org/10.15139/S3/3YCPWA,,2020-12-02
30202,https://hdl.handle.net/1902.29/11696,,2014-05-01
1416,https://hdl.handle.net/1902.29/11353,,2013-05-24
1214,https://hdl.handle.net/1902.29/11679,,2014-04-28
30185,https://hdl.handle.net/1902.29/11731,,2015-08-31
29654,https://doi.org/10.15139/S3/OPGY6B,,2017-08-31
31104,https://doi.org/10.15139/S3/FEE5SQ,,2019-10-26
28325,https://doi.org/10.15139/S3/12409,,2016-08-17
31678,https://doi.org/10.15139/S3/12438,,2016-08-28
30499,https://doi.org/10.15139/S3/D2K7TL,,2018-04-25
30348,https://doi.org/10.15139/S3/CHBXOO,,2018-02-23
31081,https://doi.org/10.15139/S3/ELMNCI,,2019-10-01
2067,https://hdl.handle.net/1902.29/11267,,2013-04-21
5222,https://hdl.handle.net/1902.29/11220,,2013-04-03
2020,https://doi.org/10.15139/S3/12146,,2015-12-16
3869,https://hdl.handle.net/1902.29/CD-10850,,2011-10-28
916,https://hdl.handle.net/1902.29/11868,,2014-12-05
30295,https://doi.org/10.15139/S3/GZ3EGR,,2018-03-01
980,https://hdl.handle.net/1902.29/11573,,2013-10-18
30781,https://doi.org/10.15139/S3/COE6RG,,2019-03-01
2204,https://hdl.handle.net/1902.29/11376,,2013-06-07
1248,https://hdl.handle.net/1902.29/11695,,2014-05-01
3289,https://hdl.handle.net/1902.29/H-31426,,2013-04-02
1219,https://hdl.handle.net/1902.29/11681,,2014-04-28
1436,https://hdl.handle.net/1902.29/11362,,2013-05-29
30508,https://doi.org/10.15139/S3/RIQKYD,,2018-02-16
30605,https://doi.org/10.15139/S3/JDLVZ8,,2018-06-21
1586,https://doi.org/10.15139/S3/12014,,2015-07-21
1541,https://hdl.handle.net/1902.29/11154,,2013-01-10
26450,https://doi.org/10.15139/S3/KDYL5Z,,2016-10-25
30810,https://doi.org/10.15139/S3/12438,,2016-08-28
516,https://hdl.handle.net/1902.29/11224,,2013-04-04
29958,https://hdl.handle.net/1902.29/11731,,2015-08-31
30698,https://doi.org/10.15139/S3/HG3A7I,,2018-11-13
30522,https://doi.org/10.15139/S3/FQQWOD,,2018-04-27
561,https://hdl.handle.net/1902.29/11389,,2013-06-10
1574,https://hdl.handle.net/1902.29/10427,,2009-10-02
931,https://hdl.handle.net/1902.29/11176,,2013-02-15
29390,https://doi.org/10.15139/S3/7OCCSB,,2017-04-25
31578,https://doi.org/10.15139/S3/UNJ8FX,,2020-10-02
30188,https://hdl.handle.net/1902.29/11733,,2014-06-09
2009,https://doi.org/10.15139/S3/12128,,2015-12-01
31060,https://doi.org/10.15139/S3/Y5APXR,,2019-09-24
540,https://hdl.handle.net/1902.29/11347,,2013-05-24
984,https://hdl.handle.net/1902.29/11774,,2014-08-26
29352,https://doi.org/10.15139/S3/OKDCXE,,2017-03-16
30212,https://hdl.handle.net/1902.29/11682,,2014-04-28
181,https://hdl.handle.net/1902.29/11404,,2013-06-11
396,https://hdl.handle.net/1902.29/11806,,2014-09-22
1947,https://doi.org/10.15139/S3/12258,,2016-03-30
30520,https://doi.org/10.15139/S3/HQIWHS,,2018-04-27
1973,https://doi.org/10.15139/S3/12291,,2016-04-25
3949,https://hdl.handle.net/1902.29/CD-11009,,2012-03-13
29854,https://doi.org/10.15139/S3/R4W7ZS,,2017-11-07
2102,https://hdl.handle.net/1902.29/10800,,2011-08-31
30840,https://doi.org/10.15139/S3/ZQXLCM,,2019-04-18
29298,https://doi.org/10.15139/S3/IU0OBT,,2017-02-13
5138,https://doi.org/10.15139/S3/12438,,2016-08-28
29278,https://doi.org/10.15139/S3/TXB3Z3,,2017-01-05
29239,https://doi.org/10.15139/S3/8LUY2O,,2016-11-29
30533,https://doi.org/10.15139/S3/B5DENF,,2018-04-28
30639,https://doi.org/10.15139/S3/JPCERV,,2018-09-16
31383,https://doi.org/10.15139/S3/6J9ZAU,,2020-04-30
5213,https://hdl.handle.net/1902.29/10655,,2011-04-04
5253,https://hdl.handle.net/1902.29/11353,,2013-05-24
30638,https://doi.org/10.15139/S3/U50LT8,,2018-09-05
31076,https://hdl.handle.net/1902.29/11731,,2015-08-31
31127,https://doi.org/10.15139/S3/9J6FDR,,2019-10-31
2077,https://hdl.handle.net/1902.29/11293,,2013-04-29
30932,https://doi.org/10.15139/S3/XDFGSG,,2019-07-18
29257,https://doi.org/10.15139/S3/YERDGE,,2016-12-27
1451,https://doi.org/10.15139/S3/12345,,2016-07-27
25349,https://hdl.handle.net/1902.29/11778,,2014-08-27
3305,https://hdl.handle.net/1902.29/11636,,2014-02-25
30501,https://doi.org/10.15139/S3/PJE1QJ,,2018-04-25
30675,https://doi.org/10.15139/S3/RQXOKT,,2018-10-25
433,https://hdl.handle.net/1902.29/10630,,2011-02-22
5309,https://hdl.handle.net/1902.29/11110,,2012-10-18
30652,https://doi.org/10.15139/S3/4PGIEB,,2018-02-16
2169,https://hdl.handle.net/1902.29/10437,,2012
30242,https://doi.org/10.15139/S3/8HMELH,,2018-02-20
428,https://hdl.handle.net/1902.29/11793,,2014-09-09
5303,https://hdl.handle.net/1902.29/11783,,2014-08-27
30694,https://doi.org/10.15139/S3/V3YAE5,,2018-11-12
1157,https://hdl.handle.net/1902.29/11080,,2012-07-02
978,https://hdl.handle.net/1902.29/11563,,2013-09-16
5359,https://hdl.handle.net/1902.29/11573,,2013-10-18
3914,https://hdl.handle.net/1902.29/CD-10959,,2012-02-23
30907,https://doi.org/10.15139/S3/XNEOQK,,2019-06-14
1227,https://hdl.handle.net/1902.29/11685,,2014-04-28
30989,https://doi.org/10.15139/S3/MFYEHZ,,2019-08-30
31399,https://doi.org/10.15139/S3/HUN6XO,,2020-05-13
1961,https://doi.org/10.15139/S3/12279,,2016-04-22
30861,https://doi.org/10.15139/S3/ZVWRHV,,2019-04-26
1926,https://doi.org/10.15139/S3/12086,,2015-09-22
492,https://hdl.handle.net/1902.29/11220,,2013-04-03
31457,https://doi.org/10.15139/S3/KXN8GN,,2020-06-29
3295,https://hdl.handle.net/1902.29/H-35884,,2013-04-12
29897,https://doi.org/10.15139/S3/OAOJMM,,2017-11-30
3967,https://hdl.handle.net/1902.29/CD-11028,,2012-03-20
29405,https://doi.org/10.15139/S3/RWVMNN,,2017-05-10
1622,https://hdl.handle.net/1902.29/11631,,2014-02-18
30898,https://doi.org/10.15139/S3/MHNUNE,,2019-06-07
29358,https://doi.org/10.15139/S3/BBBCDD,,2017-03-16
2188,https://hdl.handle.net/1902.29/10438,,2012
5159,https://hdl.handle.net/1902.29/11348,,2013-05-24
3993,https://hdl.handle.net/1902.29/CD-11499,,2013-08-01
541,https://hdl.handle.net/1902.29/10697,,2013-05-16
2174,https://hdl.handle.net/1902.29/10437,,2012
31101,https://doi.org/10.15139/S3/HK7KZQ,,2019-10-22
30889,https://doi.org/10.15139/S3/B5GKF2,,2019-04-05
1493,https://hdl.handle.net/1902.29/10835,,2011-09-30
31339,https://doi.org/10.15139/S3/ZNNGMH,,2020-03-18
887,https://hdl.handle.net/1902.29/11166,,2013-02-07
30693,https://doi.org/10.15139/S3/OUGO3T,,2018-11-05
1296,https://hdl.handle.net/1902.29/11234,,2013-04-08
31050,https://doi.org/10.15139/S3/12438,,2016-08-28
962,https://hdl.handle.net/1902.29/11185,,2013-02-25
1239,https://hdl.handle.net/1902.29/11691,,2014-04-28
1442,https://hdl.handle.net/1902.29/11372,,2013-06-05
31337,https://doi.org/10.15139/S3/DMZK61,,2020-03-18
