datasetVersionId,persistentUrl,persistent_id,notesText
2339,https://hdl.handle.net/1902.29/H-1401,,"Subject: Study Level Error Note, Notes: Harris obtained a cross-section sample of North Dakota voters. Attitudes on various topics were collected by questionnaire in a face- to-face interview; North Dakota voters;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-1401;"
29672,https://doi.org/10.15139/S3/OYI4BR,,"This dataset underwent an independent verification process that replicated the tables and figures in the primary article. For the supplementary materials, verification was performed solely for the successful execution of code. The verification process was carried out by the Odum Institute for Research in Social Science at the University of North Carolina at Chapel Hill."
4750,https://hdl.handle.net/1902.29/D-31436,,"Subject: Study Level Error Note, Notes: The survey used a modified probability sample of national adults;Type: ODUM:ACCESS.CATEGORY Notes: II;"
3864,https://hdl.handle.net/1902.29/CD-0206,,"Subject: Study Level Error Note, Notes: The surveys are based on multistage representative cross-section samples of citizens of voting age, living in private households.;Type: ODUM:ACCESS.CATEGORY Notes: II;Type: ODUM:CODEBOOK.NUMBER Notes: 37-004-1948-1997-ROM;"
3829,https://hdl.handle.net/1902.29/CD-0176,,Type: ODUM:CODEBOOK.NUMBER Notes: 14-4-2003-CD;
4672,https://hdl.handle.net/1902.29/AJC8814,,"Subject: Study Level Error Note, Notes: The study was conducted using telephone interviews. The sample of telephone exchanges called was selected by computer from a complete list of working exchanges in Arkansas, Florida, Georgia, Kentucky, Louisiana, Mississippi, North Carolina, South Carolina, Tennessee, Texas, and Virginia. In each state, the telephone exchanges called were chosen to ensure that each part of the state was represented in proportion to its population. The last four digits in every phone number called were selected at random by computer and were screened to limit to residences.; Adults 18 years of age and older living in Southern states with residences containing telephones.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
3206,https://hdl.handle.net/1902.29/H-941107,,"Subject: Study Level Error Note, Notes: RDD national telephone survey of 18 year olds living in the United States.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-941107;"
4079,https://hdl.handle.net/1902.29/C-8,,"Subject: Study Level Error Note, Notes: The universe is approximately 28 million current registrations on file with motor vehicle departments in 50 States and the District of Columbia. The sample is a probability sample of 117,000 trucks.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: 30-TRAN-1977-TR;Type: ODUM:RELATED.MRDF Notes: Census of Transportation, 1967 and 1972 Truck Inventory and Use Surveys;"
2448,https://hdl.handle.net/1902.29/H-1895,,"Subject: Study Level Error Note, Notes: Harris used a random multi-stage cluster sampling design to obtain a national cross-section sample of likely voters. Attitudes on various topics were collected by questionnaire in a face-to-face interview; U.S. adults, likely voters;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-1895;"
1596,https://hdl.handle.net/1902.29/10444,,Subject: STANDARD DEPOSIT TERMS 1.0 Type: DATAPASS:TERMS:STANDARD Notes: This study was deposited under the terms of the Data-PASS standard deposit terms. A copy of the usage agreement is included in the file section of this study.;
4411,https://hdl.handle.net/1902.29/D-31093,,"Subject: Study Level Error Note, Notes: Residents of Rhode Island 18 years of age or older with a telephone.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
2995,https://hdl.handle.net/1902.29/H-883010,,"Subject: Study Level Error Note, Notes: National cross-section of US adults interviewed by phone.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-883010;"
4796,https://hdl.handle.net/1902.29/D-31570,,"Subject: Study Level Error Note, Notes: The survey used a probability sample of adults residents Uruguay;Type: ODUM:ACCESS.CATEGORY Notes: II;"
4980,https://hdl.handle.net/1902.29/D-16112,,"Subject: Study Level Error Note, Notes: No specific information available.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
4074,https://hdl.handle.net/1902.29/C-51,,"Subject: Study Level Error Note, Notes: The universe consists of all persons in the civilian non- institutional population of the U.S. living in housing units and male members of the armed forces living in civilian housing units on a military base or with the family not on a military base. A probability sample is used in selecting housing units. About 50 percent of all persons in the January 1984 sample were potentially matchable to March.;Type: ODUM:ACCESS.CATEGORY Notes: II;"
4084,https://hdl.handle.net/1902.29/C-98,,"Subject: Study Level Error Note, Notes: All persons in the civilian labor force in the United States;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: 14-1-1980-EEO;Type: ODUM:STRUCTURE.FILE:SORT.SEQUENCE Notes: State, then county, etc.;"
3636,https://hdl.handle.net/1902.29/D-30483,,"Subject: Study Level Error Note, Notes: Telephone survey of adult North Carolinians (age 18+), using next-birthday method of respondent selection within a random sample of households.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
4777,https://hdl.handle.net/1902.29/D-30951,,"Subject: Study Level Error Note, Notes: National Adults.;Type: ODUM:ACCESS.CATEGORY Notes: II;"
4086,https://hdl.handle.net/1902.29/D-30356,,"Subject: Study Level Error Note, Notes: This survey used a RDD telephone sample of respondents drawn from a population consisting of noninstitutionalized persons in households with telephones who are 18 years old or older and reside in the state Texas.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
2656,https://hdl.handle.net/1902.29/H-7588,,"Subject: Study Level Error Note, Notes: Harris used a random multi-stage cluster sampling design to obtain a national cross-section sample of the U.S. population 18 years and over. Attitudes on various topics were collected by questionnaire in a face-to-face interview; U.S. adults 18 years and over;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-7588;"
2908,https://hdl.handle.net/1902.29/H-861208,,"Subject: Study Level Error Note, Notes: Harris telephone surveys use a form of random digit dialing. From a random multi-stage cluster sampling design, they obtain a national cross-section of U.S. adults. Interviewers are usually given the first five digits of a series of randomly selected residential telephone geographic locations, including minor civil divisions. The interviewer then adds two randomly generated digits to complete a new seven-digit number.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-861208;"
4153,https://hdl.handle.net/1902.29/D-20293,,"Subject: Study Level Error Note, Notes: Data were collected using the Computer Assisted Telephone Interviewer (CATI) technique.; Universe: older;Type: ODUM:ACCESS.CATEGORY Notes: I;"
1667,https://hdl.handle.net/1902.29/D-30817,,"Subject: Study Level Error Note, Notes: This study used narrative summaries plus coded information on each group's cultural traits, its status and inequalities vis-a-vis other groups, grievances expressed in the 1980s, and episodes of protest (violent/nonviolent) and rebellion over the entire 45 year-span.; Universe: 233 communal groups in latent or open conflict with states and other groups between 1945 and 1989.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
31170,https://doi.org/10.15139/S3/L6J30J,,Full detailed study methods available upon request.
30346,https://doi.org/10.15139/S3/GN5KFP,,replication data will also be made available at travisbraidwood.com
2617,https://hdl.handle.net/1902.29/H-718232,,"Subject: Study Level Error Note, Notes: City of Toledo cross-section RRD telephone survey of residents age 18 or older.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-718232;"
2428,https://hdl.handle.net/1902.29/H-912047,,"Subject: Study Level Error Note, Notes: Representative sample of 501 outside directors of Fortune 500 industrial and Fortune 500 service companies, drawn from the list of all outside directors of public corporations compiled by DIRECTORSHIP and a representative sample of 100 chief executive offices of companies on the Fortune listings.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-912047;"
5105,https://hdl.handle.net/1902.29/D-16262,,"Subject: Study Level Error Note, Notes: No specific information available;Type: ODUM:ACCESS.CATEGORY Notes: I;"
1642,https://hdl.handle.net/1902.29/D-255,,Type: ODUM:NOTES.TECHNICAL Notes: Data files 1 - 6 are unreadable.  This was discovered by DS 10/09/2006;
2883,https://hdl.handle.net/1902.29/H-854005,,"Subject: Study Level Error Note, Notes: This is one of two cross-sections of adults.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-854005;"
814,https://hdl.handle.net/1902.29/10322,,Version Date: 1988Version Text: Divorces
1739,https://hdl.handle.net/1902.29/D-20307-E,,"Subject: Study Level Error Note, Notes: Reporting data originally collected on forms provided by the Urban Mass Transit System.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
3079,https://hdl.handle.net/1902.29/H-911102,,"Subject: Study Level Error Note, Notes: Cross-national random-digit-dialing telephone sample of U.S. adults;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-911105;"
4509,https://hdl.handle.net/1902.29/D-33355,,"Subject: Study Level Error Note, Notes: This survey used a sample of adult residents of California.;Type: ODUM:ACCESS.CATEGORY Notes: II;"
3686,https://hdl.handle.net/1902.29/CD-0083,,"Subject: Study Level Error Note, Notes: These files contain data gathered from the 1990 Decennial Census of Population and Housing.;Type: ODUM:CODEBOOK.NUMBER Notes: 14-1-PUMSL-1990-CD;"
3004,https://hdl.handle.net/1902.29/H-884010,,"Subject: Study Level Error Note, Notes: This study includes a sample of 866 women, aged 16 and over interviewed in-person;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-884010;"
3625,https://hdl.handle.net/1902.29/D-31485,,"Subject: Study Level Error Note, Notes: Data were collected using Random Digit Dialing.; Universe: Survey of the adult population 18 years and older living in households with telephones in the state of North Carolina.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
773,https://hdl.handle.net/1902.29/10264,,Version Date: 1978Version Text: Marriages
4910,https://hdl.handle.net/1902.29/D-1243,,"Subject: Study Level Error Note, Notes: Gallup obtained a sample of U.S. adults, 21 years and over. Attitudes on various topics were collected by questionnaire in a face- to-face interview; U.S. adults, 21 years and over;"
2270,https://hdl.handle.net/1902.29/H-1367,,Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-1367;
4570,https://hdl.handle.net/1902.29/D-33480,,"Subject: Study Level Error Note, Notes: Telephone survey.; Universe: Ohio residents of voting age.;Subject: STANDARD DEPOSIT TERMS 1.0 Type: DATAPASS:TERMS:STANDARD:1.0 Notes: This study was deposited under the terms of the Data-PASS standard deposit terms. A copy of the usage agreement is included in the file section of this study.;"
2810,https://hdl.handle.net/1902.29/H-832104,,"Subject: Study Level Error Note, Notes: Harris telephone surveys use a form of random digit dialing. From a random multi-stage cluster sampling design, they obtain a national cross-section of U.S. adults. Interviewers are usually given the first five digits of a series of randomly selected residential telephone numbers that have previously been stratified by geographic locations, including minor civil divisions. The interviewer then adds two randomly generated digits to complete a new seven-digit number;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-8321-04;"
2294,https://hdl.handle.net/1902.29/H-1373,,"Subject: Study Level Error Note, Notes: Harris obtained a cross-section sample of Florida voters and black residents. Attitudes on various topics were collected by questionnaire in a face-to-face interview; Florida voters and black residents;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-1373;"
4623,https://hdl.handle.net/1902.29/D-33494,,"Subject: Study Level Error Note, Notes: Telephone survey.; Universe: Ohio residents of voting age.;Subject: STANDARD DEPOSIT TERMS 1.0 Type: DATAPASS:TERMS:STANDARD:1.0 Notes: This study was deposited under the terms of the Data-PASS standard deposit terms. A copy of the usage agreement is included in the file section of this study.;"
2816,https://hdl.handle.net/1902.29/H-832110,,"Subject: Study Level Error Note, Notes: Harris telephone surveys use a form of random digit dialing. From a random multi-stage cluster sampling design, they obtain a national cross-section of U.S. adults. Interviewers are usually given the first five digits of a series of randomly selected residential telephone numbers that have previously been stratified by geographic locations, including minor civil divisions. The interviewer then adds two randomly generated digits to complete a new seven-digit number;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-8321-10;"
2999,https://hdl.handle.net/1902.29/H-884004,,Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-884004;
2753,https://hdl.handle.net/1902.29/H-818450,,"Subject: Study Level Error Note, Notes: The survey used a national random sample of adults;Type: ODUM:ACCESS.CATEGORY Notes: II;Type: ODUM:CODEBOOK.NUMBER Notes: H-818450;"
779,https://hdl.handle.net/1902.29/10270,,Version Date: 1984Version Text: Marriages
4743,https://hdl.handle.net/1902.29/D-31491,,"Subject: Study Level Error Note, Notes: This survey used two random digit dialing samples producing Southern, and Non-Southern. The target population was adults age 18 or older residing in household with telephones in the United States.;"
2494,https://hdl.handle.net/1902.29/H-20229,,"Subject: Study Level Error Note, Notes: National cross-sectional sample of persons 18 years of age or older interviewed by telephone.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-20229;"
30937,https://doi.org/10.15139/S3/DNQTYK,,"This dataset underwent an independent verification process that replicated the tables and figures in the primary article. For the supplementary materials, verification was performed solely for the successful execution of code. The verification process was carried out by the Odum Institute for Research in Social Science at the University of North Carolina at Chapel Hill."
3714,https://hdl.handle.net/1902.29/CD-0097,,"Subject: Study Level Error Note, Notes: Data source is death certificates.; All deaths occurring in the United States in 1974-1978;Type: ODUM:CODEBOOK.NUMBER Notes: 47-002-1974-1978-CD;"
4537,https://hdl.handle.net/1902.29/D-33388,,"Subject: Study Level Error Note, Notes: The survey used a modified probability sample of adults residing in North Carolina.;Type: ODUM:ACCESS.CATEGORY Notes: II;"
4843,https://hdl.handle.net/1902.29/D-31344,,"Subject: Study Level Error Note, Notes: The survey used a modified probability sample of adults.;Type: ODUM:ACCESS.CATEGORY Notes: II;"
1544,https://hdl.handle.net/1902.29/10046,,Subject: STANDARD DEPOSIT TERMS 1.0 Type: DATAPASS:TERMS:STANDARD:1.0 Notes: This study was deposited under the terms of the Data-PASS standard deposit terms. A copy of the usage agreement is included in the file section of this study.;
5289,https://hdl.handle.net/1902.29/11766,,"Type: Technical Requirements - Notes: In order to view the HGIS, ArcMap must be used and the .MXD file, the .PNG file and all shapefiles must be downloaded.;"
3023,https://hdl.handle.net/1902.29/H-891207,,"Subject: Study Level Error Note, Notes: Harris telephone surveys use a form of random digit dialing. From a random multi-stage cluster sampling design, they obtain a national cross-section of U.S. adults. Interviewers are usually given the first five digits of a series of randomly selected residential telephone geographic locations, including minor civil divisions. The interviewer then adds two randomly generated digits to complete a new seven-digit number.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-891207;"
4365,https://hdl.handle.net/1902.29/D-31034,,"Subject: Study Level Error Note, Notes: Residents of North Carolina 18 years of age or older.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: 91-026;"
823,https://hdl.handle.net/1902.29/10336,,Version Date: 1997Version Text: Divorces
3145,https://hdl.handle.net/1902.29/H-922017,,"Subject: Study Level Error Note, Notes: Telephone sample of adults 18 years of age and older, projectable to all adult residents of Arizona.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-922017;"
3769,https://hdl.handle.net/1902.29/CD-0118,,"Subject: Study Level Error Note, Notes: Data are obtained from certificates filed for births occurring in each State. During 1968-71, data were obtained from a 50-percent sample of certificates. Starting in 1972, all records were included for States that participated in the Vital Statistics Cooperative Program (VSCP). Beginning in 1985, all States and the District of Columbia participated in VSCP.; All live births in the United States during calendar year 1988.;Type: ODUM:ACCESS.CATEGORY Notes: II;Type: ODUM:CODEBOOK.NUMBER Notes: 47-114-1988-CD;"
2406,https://hdl.handle.net/1902.29/H-17217,,"Subject: Study Level Error Note, Notes: National sample of persons 15 years of age or older interviewed over the internet.;Subject: STANDARD DEPOSIT TERMS 1.0 Type: DATAPASS:TERMS:STANDARD:1.0 Notes: This study was deposited under the terms of the Data-PASS standard deposit terms. A copy of the usage agreement is included in the file section of this study.;Type: ODUM:CODEBOOK.NUMBER Notes: H-17217;"
31111,https://doi.org/10.15139/S3/RAOEBC,,Please look at both the list of measures and list of publications. This dataset assessed a wide array of measures and is thus suitable for investigating a variety of different topics.
31572,https://doi.org/10.15139/S3/DFKFE5,,"This dataset underwent an independent verification process that replicated the tables and figures in the primary article. For the supplementary materials, verification was performed solely for the successful execution of code. The verification process was carried out by the Odum Institute for Research in Social Science at the University of North Carolina at Chapel Hill."
4733,https://hdl.handle.net/1902.29/D-20308,,"Subject: Study Level Error Note, Notes: This survey used two random digit dialing samples producing Southern and nonsouthern numbers. The target population was adults age 18 or older, residing in households with telephones in the United States.;Type: ODUM:ACCESS.CATEGORY Notes: II;"
2319,https://hdl.handle.net/1902.29/H-2236,,"Subject: Study Level Error Note, Notes: Harris used a random multi-stage cluster sampling design to obtain a national cross-section sample of likely voters. Attitudes on various topics were collected by questionnaire in a face-to-face interview; U.S. adults, likely voters;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-2236;"
4316,https://hdl.handle.net/1902.29/D-30803,,"Subject: Study Level Error Note, Notes: RDD telephone survey.; Universe: Representative cross-section of the California adult public.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
3868,https://hdl.handle.net/1902.29/CD-10849,,Type: ODUM:CODEBOOK.NUMBER Notes: 14-4-2011-CD;
4147,https://hdl.handle.net/1902.29/D-20287,,"Subject: Study Level Error Note, Notes: State RDD telephone survey.; Universe: Residents of Maryland 18 years of age or older.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
3931,https://hdl.handle.net/1902.29/CD-10999,,"Subject: Study Level Error Note, Notes: Data source is death certificates.; All deaths occurring in the United States in 1990;Type: ODUM:CODEBOOK.NUMBER Notes: 47-002-1990-2H-CD;"
4204,https://hdl.handle.net/1902.29/D-30668,,"Subject: Study Level Error Note, Notes: Random digit telephone survey.; Universe: Adults 18 years of age or older living in Minnesota.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
1727,https://hdl.handle.net/1902.29/D-307,,"Subject: Study Level Error Note, Notes: Sample consisted of an area probability sample of married women living with their husbands and residing in the U.S. There was a double- sampling of Negroes totaling 1,201 women.;"
30798,https://doi.org/10.15139/S3/GULG2K,,"The plan was originally downloaded on March 12, 2019 at the following link: https://www.boston.gov/sites/default/files/document-file-03-2018/updated_visionzero_actionplan.pdf"
1887,https://hdl.handle.net/1902.29/D-20078,,Type: ODUM:ACCESS.CATEGORY Notes: II;Type: ODUM:CODEBOOK.NUMBER Notes: 30-NLS-ORG-COHORT-ROM;
3033,https://hdl.handle.net/1902.29/H-892032,,"Subject: Study Level Error Note, Notes: Cross-section telephone survey of college undergraduates in the United States;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-892032;"
4290,https://hdl.handle.net/1902.29/D-30945,,"Subject: Study Level Error Note, Notes: Data were collected using the Random Digit Dialing and Computer-Administered Telephone Interviews (CATI) technique.; Universe: Residents of Nebraska over 19 years of age in households with telephones. The datafile includes city and county of residence and can be aggregated to Health Planning Region and to rural and urban areas.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
4968,https://hdl.handle.net/1902.29/D-16106,,"Subject: Study Level Error Note, Notes: No specific information available.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
3011,https://hdl.handle.net/1902.29/H-885002,,"Subject: Study Level Error Note, Notes: The survey used a national random sample of students in grades 3-5;Type: ODUM:ACCESS.CATEGORY Notes: II;Type: ODUM:CODEBOOK.NUMBER Notes: H-885002;"
4072,https://hdl.handle.net/1902.29/C-45,,"Subject: Study Level Error Note, Notes: The universe consists of all persons. The data are based on the 5- , 15-, and 20 percent sample.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
30728,https://doi.org/10.15139/S3/2D6Q5I,,"The plan was originally downloaded on December 13, 2018 at the following link: https://www.fortlauderdale.gov/departments/transportation-and-mobility/transportation-division/vision-zero-fort-lauderdale/the-plan"
2386,https://hdl.handle.net/1902.29/H-16094,,"Subject: Study Level Error Note, Notes: Telephone interviews of a national, cross-sectional sample of adults 18 years of age and older.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-16094;"
4474,https://hdl.handle.net/1902.29/D-31564,,"Subject: Study Level Error Note, Notes: Residents of Rhode Island 18 years of age or older with a telephone.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
2322,https://hdl.handle.net/1902.29/H-13955,,"Subject: Study Level Error Note, Notes: National cross-section young Americans in 7th to 12th grade;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-13955;"
4399,https://hdl.handle.net/1902.29/D-31087,,"Subject: Study Level Error Note, Notes: Residents of Rhode Island 18 years of age or older with a telephone.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
2951,https://hdl.handle.net/1902.29/H-872019,,"Subject: Study Level Error Note, Notes: Harris telephone surveys use a form of random digit dialing. From a random multi-stage cluster sampling design, they obtain a national cross-section of U.S. adults. Interviewers are usually given the first five digits of a series of randomly selected residential telephone geographic locations, including minor civil divisions. The interviewer then adds two randomly generated digits to complete a new seven-digit number.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-872019;"
2468,https://hdl.handle.net/1902.29/H-1881,,"Subject: Study Level Error Note, Notes: Harris obtained a cross-section sample of New York City heads of household, 21 years of age and over, who have children in a public elementary, junior high, or intermediate school. Attitudes on various topics were collected by questionnaire in a face-to-face interview; New York City heads of household, 21 years of age and over, who have children in a public elementary, junior high, or intermediate school;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-1881;"
2426,https://hdl.handle.net/1902.29/H-1848,,"Subject: Study Level Error Note, Notes: Harris obtained a cross-section sample of New York City heads of household, 21 years of age and over, who have children in a public elementary, junior high, or intermediate school. Attitudes on various topics were collected by questionnaire in a face-to- face interview; New York City heads of household, 21 years of age and over, who have children in a public elementary, junior high, or intermediate school;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-1848;"
3815,https://hdl.handle.net/1902.29/CD-0162,,"Subject: Study Level Error Note, Notes: Sampling includes one-hundred percent of birth certificates for calendar year 2002.; Live births in the United States during calendar year 2002.;Type: ODUM:ACCESS.CATEGORY Notes: II;Type: ODUM:CODEBOOK.NUMBER Notes: 47-114-2002-CD;Type: ODUM:SOURCE.OF.DATA Notes: Official certificates of live births, and state computer records.;"
1804,https://hdl.handle.net/1902.29/D-1194,,"Subject: Study Level Error Note, Notes: A stratified multistage area probability sample with disproportionate selection probabilities was used. The data are not self-weighting. For more information, see accompanying documentation;Type: ODUM:ACCESS.CATEGORY Notes: I;"
3669,https://hdl.handle.net/1902.29/CD-0212,,Type: ODUM:ACCESS.CATEGORY Notes: II;Type: ODUM:CODEBOOK.NUMBER Notes: 47-113-1983-CD;
2388,https://hdl.handle.net/1902.29/H-1623,,"Subject: Study Level Error Note, Notes: Harris used a random multi-stage cluster sampling design to obtain a national cross-section sample of likely voters. Attitudes on various topics were collected by questionnaire in a face-to-face interview; U.S. adults, likely voters;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-1623;"
4470,https://hdl.handle.net/1902.29/D-31422,,"Subject: Study Level Error Note, Notes: This survey used a sample of adult residents of Georgia.;Type: ODUM:ACCESS.CATEGORY Notes: II;"
4441,https://hdl.handle.net/1902.29/D-31108,,"Subject: Study Level Error Note, Notes: Residents of Rhode Island 18 years of age or older with a telephone.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
3727,https://hdl.handle.net/1902.29/CD-0024,,"Subject: Study Level Error Note, Notes: These files contain data gathered from a variety of Federal agencies.;Type: ODUM:CODEBOOK.NUMBER Notes: 14-4-1994-CD;"
3940,https://hdl.handle.net/1902.29/CD-11004,,"Subject: Study Level Error Note, Notes: Data source is death certificates.; All deaths occurring in the United States in 1995;Type: ODUM:CODEBOOK.NUMBER Notes: 47-002-1995-CD;"
2565,https://hdl.handle.net/1902.29/H-2416,,"Subject: Study Level Error Note, Notes: No sampling information is available;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-2416;"
4172,https://hdl.handle.net/1902.29/D-30612,,"Subject: Study Level Error Note, Notes: Telephone survey using a two stage, random digit dialing procedure.; Residents of the state of Mississippi.;Type: ODUM:ACCESS.CATEGORY Notes: II;"
30888,https://doi.org/10.15139/S3/5QA3RW,,Generously Supported by the CVS Health Foundation and the American Cancer Society (#39660).
4680,https://hdl.handle.net/1902.29/D-20002,,"Subject: Study Level Error Note, Notes: Residents of Tennessee over 18 years of age in households with telephones. Data includes county of residence.;Type: ODUM:ACCESS.CATEGORY Notes: II;"
2878,https://hdl.handle.net/1902.29/H-852017,,"Subject: Study Level Error Note, Notes: The survey was conducted in twelve New York neighborhoods. Within each neighborhood, a quota of 100 currently operating merchants and 200 shoppers was set. All interviews were conducted in-person. For more information, see accompanying report.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-852017;"
4112,https://hdl.handle.net/1902.29/D-30367,,"Subject: Study Level Error Note, Notes: This survey used a RDD telephone sample of respondents drawn from a population consisting of noninstitutionalized persons in households with telephones who are 18 years old or older and reside in the state Texas.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
3618,https://hdl.handle.net/1902.29/D-30754,,"Subject: Study Level Error Note, Notes: Data were collected using Random Digit Dialing.; Universe: Survey of the adult population 18 years and older living in households with telephones in the state of North Carolina.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
1832,https://doi.org/10.15139/S3/12313,,Type: Missing Values<br></br> Notes: All special missing values within the SAS and ASCII versions of the dataset are converted into the standard SPSS missing value.;
2007,https://doi.org/10.15139/S3/12125,,"Type: <b>Verification Statement</b> Notes: <br></br>This dataset underwent an independent verification process that replicated the tables and figures in the primary article. For the supplementary materials, verification was performed solely for the successful execution of code. The verification process was carried out by the Odum Institute for Research in Social Science at the University of North Carolina at Chapel Hill.;"
30817,https://doi.org/10.15139/S3/233JVI,,"This dataset underwent an independent verification process that replicated the tables and figures in the primary article. For the supplementary materials, verification was performed solely for the successful execution of code. The verification process was carried out by the Odum Institute for Research in Social Science at the University of North Carolina at Chapel Hill."
3083,https://hdl.handle.net/1902.29/H-951102,,"Subject: Study Level Error Note, Notes: RDD national telephone survey of 18 year olds living in the United States.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-951102;"
2495,https://hdl.handle.net/1902.29/H-1955,,Type: ODUM:ACCESS.CATEGORY Notes: III;Type: ODUM:CODEBOOK.NUMBER Notes: H-1955;Type: ODUM:NOTES.RESTRICTS Notes: Commercial survey;
2150,https://hdl.handle.net/1902.29/D-31365,,"Subject: Study Level Error Note, Notes: Residents of Georgia over 18 years of age in households with telephones were sampled.;Type: ODUM:ACCESS.CATEGORY Notes: II;"
4516,https://hdl.handle.net/1902.29/D-33360,,"Subject: Study Level Error Note, Notes: This survey used a sample of adult residents of California.;Type: ODUM:ACCESS.CATEGORY Notes: II;"
2834,https://hdl.handle.net/1902.29/H-837008,,"Subject: Study Level Error Note, Notes: Harris telephone surveys use a form of random digit dialing. Interviewers are usually given the first five digits of a series of randomly selected residential telephone numbers that have previously been stratified by geographic locations, including minor civil divisions. The interviewers then add two randomly generated digits to complete a new seven-digit number;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-837008;"
796,https://hdl.handle.net/1902.29/10298,,Version Date: 1970Version Text: Divorces
4766,https://hdl.handle.net/1902.29/D-31479,,"Subject: Study Level Error Note, Notes: The survey used a probability sample of adults residents of Lima, Peru;Type: ODUM:ACCESS.CATEGORY Notes: II;"
