datasetVersionId,persistentUrl,persistent_id,title
793,https://hdl.handle.net/1902.29/10295,,North Carolina Vital Statistics -- Marriages 1996
4886,https://hdl.handle.net/1902.29/D-31474,,"Political and Economic Situtation in Lima, Peru"
3008,https://hdl.handle.net/1902.29/H-884028,,"Harris 1989 Medical Student Education Survey, study no. 884028"
2359,https://hdl.handle.net/1902.29/H-14654,,"Harris 2001 National Trends Survey, study no. 14654"
3666,https://hdl.handle.net/1902.29/CD-0072,,Tiger Line Census Files 1990. Tennessee.
428,https://hdl.handle.net/1902.29/11793,,Subjective Status Shapes Political Preferences
2483,https://hdl.handle.net/1902.29/H-1958,,"Harris 1969 Grand Rapids Business Leader's Survey, study no. 1958"
5303,https://hdl.handle.net/1902.29/11783,,The Simon Poll: Fall 2011 [Illinois Statewide]
4293,https://hdl.handle.net/1902.29/D-30778,,California Poll May/June 1984
30694,https://doi.org/10.15139/S3/V3YAE5,,"Monmouth University Virginia Poll, Number 146"
1157,https://hdl.handle.net/1902.29/11080,,A Descriptive Model of Managerial Effectiveness
5047,https://hdl.handle.net/1902.29/D-16220,,"USA TODAY 1990 Non-Voters Poll, Study no. 3220"
978,https://hdl.handle.net/1902.29/11563,,"OPPERA Medical History, Case-Control Study of Chronic TMD"
5359,https://hdl.handle.net/1902.29/11573,,"OPPERA Jaw Functional Limitation Scale (JFLS), Case-Control Study of Chronic TMD"
3914,https://hdl.handle.net/1902.29/CD-10959,,Census 2000. Summary file 2 : census of population and housing.
3920,https://hdl.handle.net/1902.29/CD-10990,,"Natality Detail File, 1971"
30907,https://doi.org/10.15139/S3/XNEOQK,,"Vision Zero Greensboro Two-Year Action Plan (2019). Greensboro, North Carolina"
1227,https://hdl.handle.net/1902.29/11685,,"Cebu Child Follow-up Survey, 1994"
30989,https://doi.org/10.15139/S3/MFYEHZ,,"Carolina Couples Study, 2008 (""CC08"")"
31399,https://doi.org/10.15139/S3/HUN6XO,,Replication Data for: Role Models or Partisan Models? The Effect of Prominent Women Officeholders
1961,https://doi.org/10.15139/S3/12279,,"Southern Opinion Research Survey 119, 1994"
3126,https://hdl.handle.net/1902.29/H-921104,,"Harris 1992 Public Opinion Survey, study no. 921104"
30861,https://doi.org/10.15139/S3/ZVWRHV,,"Replication and Extension Paper, Dataset, and R Code - POLI 784"
4335,https://hdl.handle.net/1902.29/D-30913,,"Kentucky Health Survey, 1994"
1926,https://doi.org/10.15139/S3/12086,,"Southern Opinion Research Survey 016, 1989"
492,https://hdl.handle.net/1902.29/11220,,Zambia SBS 2003 [RESTRICTED]
2356,https://hdl.handle.net/1902.29/H-2326,,"Harris 1973 Portland Beer Survey, study no. 2326"
5007,https://hdl.handle.net/1902.29/D-16199,,"USA TODAY Jailed Mother Poll, Study no. 3177"
5056,https://hdl.handle.net/1902.29/D-16150,,"USA TODAY 1986 Libya Poll, Study no. 9124"
31457,https://doi.org/10.15139/S3/KXN8GN,,Replication Data for: Party Competition and Policy Liberalism
3295,https://hdl.handle.net/1902.29/H-35884,,"Harris 2008 Public Opinion Survey, study no. 35884"
29897,https://doi.org/10.15139/S3/OAOJMM,,"Monmouth University National Poll, Number 136"
3120,https://hdl.handle.net/1902.29/H-918582,,"Harris 1999 National Issues and Smoking Survey, study no. 918582"
3967,https://hdl.handle.net/1902.29/CD-11028,,Census 2000. Summary file 3 : census of population and housing : national file.
3385,https://hdl.handle.net/1902.29/CAPS-JHENRY,,John Henryism Scale (CAPS-JHENRY and CAPS-JOHN_HENRY module)
4814,https://hdl.handle.net/1902.29/D-31581,,"Romer and Associates: Election Studies, February 1996"
2452,https://hdl.handle.net/1902.29/H-18894,,"Harris 2003 Metropolitan Life Insurance Company Survey of the American Teacher - School Leadership, study no. 18894"
3232,https://hdl.handle.net/1902.29/H-944006,,"Harris 1994 Retirees Survey, study no. 944006"
1374,https://hdl.handle.net/1902.29/D-31254,,"Indiana Poll 25, September - October 1995"
2304,https://hdl.handle.net/1902.29/H-1864,,"Harris 1968 Ironing Survey, study no. 1864"
4502,https://hdl.handle.net/1902.29/D-33348,,"California Poll, October 1990 - 06"
2321,https://hdl.handle.net/1902.29/H-941415,,"Harris 1994 New York Election Survey, study no. 941415"
29405,https://doi.org/10.15139/S3/RWVMNN,,"Monmouth University Arizona Poll, Number 131b"
3117,https://hdl.handle.net/1902.29/H-913003,,"Harris 1991 Gulf War Survey, study no. 913003"
3843,https://hdl.handle.net/1902.29/CD-0187,,"Election Day Exit Polls, 2000 and 2004"
1622,https://hdl.handle.net/1902.29/11631,,Statistical Computing:  SPSS
3214,https://hdl.handle.net/1902.29/H-941401,,"Harris 1994 New York City Racial Conflict Survey, study no. 941401"
30898,https://doi.org/10.15139/S3/MHNUNE,,CMAQ Model Version 5.3 Input Data -- 1/1/2016 - 12/31/2016 12km CONUS
29358,https://doi.org/10.15139/S3/BBBCDD,,"Monmouth University Nevada Poll, Number 124a"
1801,https://hdl.handle.net/1902.29/D-1165,,"UNC faculty opinion survey, 1978"
2188,https://hdl.handle.net/1902.29/10438,,Workforce Issues in Library & Information Science 2 (WILIS 2)
3848,https://hdl.handle.net/1902.29/CD-0193,,"Vital Statistics of the United States, 2001, Volume 1, Natality"
5159,https://hdl.handle.net/1902.29/11348,,Liberia  LQAS (Lot Quality Assurance Sampling) Study 2012
3993,https://hdl.handle.net/1902.29/CD-11499,,"National Hospital Discharge Survey, 1990"
3535,https://hdl.handle.net/1902.29/CAPS-STER,,Gender Stereotypes (CAPS-STER module)
4931,https://hdl.handle.net/1902.29/D-17232,,Gallup/Newsweek Poll: Survey Among Women (United States)
4594,https://hdl.handle.net/1902.29/D-33559,,"Peach State Poll, Number 11"
4378,https://hdl.handle.net/1902.29/D-31076,,"The Rhode Island Survey, 1987"
541,https://hdl.handle.net/1902.29/10697,,Haiti PLACE Study 2006
2474,https://hdl.handle.net/1902.29/H-1936,,"Harris 1969 Media Public Opinion Survey, study no. 1936"
2174,https://hdl.handle.net/1902.29/10437,,WILIS 1
31101,https://doi.org/10.15139/S3/HK7KZQ,,"Northwestern Speed-Dating Study I, 2005"
30889,https://doi.org/10.15139/S3/B5GKF2,,"Size Estimation Validation Study in Region 4, Guyana"
1775,https://hdl.handle.net/1902.29/D-1023,,"Oregon Exit Poll, November 1982"
3340,https://hdl.handle.net/1902.29/CAPS-BONUS1,,CAPS Bonus Games 1-3 (CAPS-BONUS1 CAPS-BONUS2 CAPS-BONUS3 and CAPS-BONUS4 modules)
1493,https://hdl.handle.net/1902.29/10835,,MUP 37 - PA 08 - Election Survey 2010
4448,https://hdl.handle.net/1902.29/D-31130,,"Florida Annual Policy Surveys (FAPS), 1995"
2479,https://hdl.handle.net/1902.29/H-22091,,"Harris 2004 Public Opinion Survey, study no. 22091"
31339,https://doi.org/10.15139/S3/ZNNGMH,,A Study of the Local Capacity Initiative in Uganda: Longitudinal Survey of Public Officials
887,https://hdl.handle.net/1902.29/11166,,"OPPERA Pennebaker Inventory of Limbic Languidness (PILL), Case-Control Study of Chronic TMD"
30693,https://doi.org/10.15139/S3/OUGO3T,,"Replication Data for: Professional Backgrounds in State Legislatures, 1993-2012"
1805,https://hdl.handle.net/1902.29/D-1215,,"Peasant organization in LaLaguna, Mexico"
2545,https://hdl.handle.net/1902.29/H-2332,,"Harris 1973 Public Housing Survey, study no. 2332"
1296,https://hdl.handle.net/1902.29/11234,,System performance test run
4940,https://hdl.handle.net/1902.29/D-173,,Attitudes of women toward their role in life
3412,https://hdl.handle.net/1902.29/CAPS-DOGMATS,,Short Dogmatism Scale (CAPS-DOGMATS module)
31050,https://doi.org/10.15139/S3/12438,,RLMS-HSE Longitudinal Data Files
4954,https://hdl.handle.net/1902.29/D-16144,,"USA TODAY 1987 Money Poll, Study no. 3020"
2710,https://hdl.handle.net/1902.29/H-802116,,"Harris 1980 ABC News Presidential Election Survey, study no. 802116"
962,https://hdl.handle.net/1902.29/11185,,"OPPERA Short Form 12 Version 2 (SF-12v2), Case-Control Study of Chronic TMD"
4769,https://hdl.handle.net/1902.29/D-30888,,"Roper Organization US News and World Report, 1985"
1880,https://hdl.handle.net/1902.29/D-18535,,Fall 1984 Elementary and Secondary Schools Civil Rights Survey
1239,https://hdl.handle.net/1902.29/11691,,"Cebu Household New Women Survey, 1994"
1442,https://hdl.handle.net/1902.29/11372,,2010 Consumer Data - North Carolina
3092,https://hdl.handle.net/1902.29/H-912011,,"Harris 1991 Los Angeles Unified School District Survey, study no. 912011"
2638,https://hdl.handle.net/1902.29/H-718264,,"Harris 1997 Senior Executives Economic Opinion Survey, study no. 718264"
2503,https://hdl.handle.net/1902.29/H-2042,,"Harris 1970 Rhode Island Financial Institutions and Services Survey, study no. 2042"
31337,https://doi.org/10.15139/S3/DMZK61,,A Study of the Local Capacity Initiative in Uganda: Longitudinal Survey of Civil Society Organizations
5072,https://hdl.handle.net/1902.29/D-16234,,"USA TODAY 1985 Well-being Poll, Study no. 9065"
1141,https://hdl.handle.net/1902.29/D-31656,,"Arkansas Poll, 2002"
3784,https://hdl.handle.net/1902.29/CD-0066,,"U.S. Census Bureau, Census 2000 Dress Rehearsal: 100-Percent Summary File Product Documentation."
4536,https://hdl.handle.net/1902.29/D-33379,,"Maryland, Fall 1997"
4754,https://hdl.handle.net/1902.29/D-31460,,"Political and Economic Situation in Lima, Peru, January, 1993"
30890,https://hdl.handle.net/1902.29/11735,,RLMS-HSE Household and Individual Data
380,https://hdl.handle.net/1902.29/11578,,Emory University Research Data Management Faculty Survey
2977,https://hdl.handle.net/1902.29/H-881105,,"Harris 1988 Public Opinion Survey, study no. 881105"
4614,https://hdl.handle.net/1902.29/D-33465,,"Buckeye State Poll, May 1997"
1790,https://hdl.handle.net/1902.29/10909,,Income and poverty: 1997.
3773,https://hdl.handle.net/1902.29/CD-0120,,"Natality Detail File, 1986"
25339,https://doi.org/10.15139/S3/0DWDPY,,"Monmouth University Florida  Primary Poll, Number 107"
2115,https://hdl.handle.net/1902.29/10810,,Spring 2007 Georgia Poll
1554,https://hdl.handle.net/1902.29/10412,,"Monmouth University New Jersey Poll, Number12b"
3960,https://hdl.handle.net/1902.29/CD-11019,,"1997 economic census. ECON97S report series, disc 2A."
4647,https://hdl.handle.net/1902.29/D-33523,,"Buckeye State Poll, October 2000"
2028,https://doi.org/10.15139/S3/12167,,"Replication data for: Immigration Politics and Partisan Realignment: California, Texas, and the 1994 Election"
2192,https://hdl.handle.net/1902.29/10438,,WILIS 2
466,https://hdl.handle.net/1902.29/11211,,Tanzania Reproductive and Child Health Facility Survey 1999
26438,https://doi.org/10.15139/S3/OK5JAN,,[07] Depressive Symptoms Inventory
3896,https://hdl.handle.net/1902.29/CD-10937,,1990 census of population and housing. summary tape file 3B
1301,https://hdl.handle.net/1902.29/11816,,TEST - Teacher Education Project
909,https://hdl.handle.net/1902.29/11169,,"OPPERA Coping Strategies Questionnaire-Revised (CSQ-R), Case-Control Study of Chronic TMD"
3442,https://hdl.handle.net/1902.29/CAPS-MF,,Baucom Masculinity-Femininity Scale (CAPS-MF and CAPS-MF_SCALE module)
2573,https://hdl.handle.net/1902.29/H-2512,,"Harris 1975 Automobile Defect Survey, study no. 2512"
4259,https://hdl.handle.net/1902.29/D-30716,,"Eagleton Poll, No. 69 (May 1988)"
190,https://hdl.handle.net/1902.29/11414,,Air National Guard Deployments 2010
2847,https://hdl.handle.net/1902.29/H-842229,,"Harris 1984 Business Week Foreign Trade Survey, study no. 842229"
30647,https://hdl.handle.net/1902.29/11733,,RLMS-HSE Supplemental Materials
3601,https://hdl.handle.net/1902.29/D-30466,,"Carolina Poll, Spring 1985"
1426,https://hdl.handle.net/1902.29/11357,,2005 Business Data - North Carolina
5161,https://hdl.handle.net/1902.29/11347,,Liberia LQAS (Lot Quality Assurance Sampling) Study 2011
4688,https://hdl.handle.net/1902.29/D-20040,,"Kentucky Poll, Spring 1981"
2173,https://hdl.handle.net/1902.29/10437,,Workforce Issues in Library and Information Science 1 (WILIS 1)
1155,https://hdl.handle.net/1902.29/11078,,NC DOCKS Logo
1934,https://doi.org/10.15139/S3/12217,,"Southern Opinion Research Survey 051, 1990"
2160,https://hdl.handle.net/1902.29/D-20276,,"South Carolina State Policy Survey, 1991"
934,https://hdl.handle.net/1902.29/11880,,"OPPERA Medical History, Prospective Cohort Study of First-Onset TMD"
2895,https://hdl.handle.net/1902.29/H-861102,,"Harris 1986 Omnibus Presidential Election Survey, study no. 861102"
2659,https://hdl.handle.net/1902.29/H-7682,,"Harris 1976 Multinational Corporations Survey, study no. 7682"
4873,https://hdl.handle.net/1902.29/D-931,,"World Survey III Venezuela, 1965"
1889,https://hdl.handle.net/1902.29/D-20150,,Fall 1988 Elementary and Secondary Schools Civil Rights Survey
3315,https://hdl.handle.net/1902.29/CAPS-EXPECT,,Expected Outcomes for Drinking (CAPS-EXPECT CAPS-EXPECTAN CAPS-EXPEVAL CAPS-DRKCOST and CAPS-DRNKCOL2 modules)
29259,https://doi.org/10.15139/S3/FZV8XC,,Study 3 Stimuli & Materials
1207,https://hdl.handle.net/1902.29/11674,,"Cebu Community Baseline Survey, 1983-1986"
578,https://hdl.handle.net/1902.29/11397,,Zambia SBS 1998 [RESTRICTED]
1725,https://hdl.handle.net/1902.29/D-98,,Ethnology version of ethnographic atlas
30808,https://doi.org/10.15139/S3/QVOQWY,,"City of Jersey City Vision Zero Action Plan (2019). Jersey City, New Jersey."
158,https://doi.org/10.15139/S3/12307,,[Exp 04] Sarah WILLIAMS's Vocalization Experiment
5043,https://hdl.handle.net/1902.29/D-16218,,"USA TODAY 1990 Iraq Poll, Study no. 3218"
1359,https://hdl.handle.net/1902.29/D-30740,,"Indiana Poll 05, October 1984"
4304,https://hdl.handle.net/1902.29/D-30789,,California Poll July - August 1986
5075,https://hdl.handle.net/1902.29/D-16168,,"USA TODAY 1984 Presidential Election Poll, Study no. 1332"
2381,https://hdl.handle.net/1902.29/H-1600-3,,"Harris 1966 New York Election Survey, study no. 1600L"
1729,https://hdl.handle.net/1902.29/D-475,,Urban fertility studies of CELADE
29335,https://doi.org/10.15139/S3/KR1J0M,,MLE Senegal Data Documentation
2596,https://hdl.handle.net/1902.29/H-2634,,"Harris 1976 Chicago Health Survey, study no. 2634"
1883,https://hdl.handle.net/1902.29/D-196,,Citizens and the political system
480,https://hdl.handle.net/1902.29/11218,,India PERFORM 1995
142,https://doi.org/10.15139/S3/12077,,"Replication data for: Bonneau, Chris W. and Melinda Gann Hall.  2003.  ""Predicting Challengers in State Supreme Court Elections: Context and the Politics of Institutional Design.""  Political Research Quarterly 56 (September): 337-349."
30872,https://doi.org/10.15139/S3/HQGZYT,,"Monmouth University New Jersey Poll, Number 164"
2510,https://hdl.handle.net/1902.29/H-2128,,"Harris 1971 Missouri Telephone Company Survey, study no. 2128"
4160,https://hdl.handle.net/1902.29/D-30606,,"Mississippi Poll, 1982"
31347,https://doi.org/10.15139/S3/0WSG9I,,California Families Project
30761,https://doi.org/10.15139/S3/EIN92W,,Household-Level Data
3950,https://hdl.handle.net/1902.29/CD-11010,,"Social and demographic characteristics of the U.S. population, 1998"
3739,https://hdl.handle.net/1902.29/CD-0030,,"Zip Code Business Patterns, 1997"
2339,https://hdl.handle.net/1902.29/H-1401,,"Harris 1964 North Dakota Presidential Election Survey, study no. 1401"
29672,https://doi.org/10.15139/S3/OYI4BR,,"Replication Data for: The Politics of Choice Reconsidered: Partisanship, Ideology, and Minority Politics in Washington’s Charter School Initiative"
4750,https://hdl.handle.net/1902.29/D-31436,,Washington Post Poll #951N: Values in Government
3864,https://hdl.handle.net/1902.29/CD-0206,,American National Election Studies 1948-1997 (CD-ROM)
2202,https://hdl.handle.net/1902.29/11374,,Workforce Issues in Library and Information Science 1 (WILIS 1) - Restricted Data
3829,https://hdl.handle.net/1902.29/CD-0176,,"Statistical Abstract of the United States, 2003"
4672,https://hdl.handle.net/1902.29/AJC8814,,"Atlanta Journal-Constitution Southern Presidential Poll I, October 1988"
3206,https://hdl.handle.net/1902.29/H-941107,,"Harris 1994 National Issues Survey, study no. 941107"
3526,https://hdl.handle.net/1902.29/CAPS-SOCATT,,Social Attitudes Scales (CAPS-SOCATT module)
4079,https://hdl.handle.net/1902.29/C-8,,"Census of transportation, 1977 truck inventory and use survey"
2448,https://hdl.handle.net/1902.29/H-1895,,"Harris 1968 Presidential Election Survey, study no. 1895"
5181,https://hdl.handle.net/1902.29/11687,,"Cebu Household Follow-up Survey, 1994"
1596,https://hdl.handle.net/1902.29/10444,,"Monmouth University New Jersey Poll, Number 31a"
1282,https://doi.org/10.15139/S3/11903,,Built to Last: Understanding the Link between Democracy and Conflict in the International System
4411,https://hdl.handle.net/1902.29/D-31093,,"The Rhode Island Survey, 1992"
2995,https://hdl.handle.net/1902.29/H-883010,,"Harris 1988 Presidential Election Survey, study no. 883010"
4796,https://hdl.handle.net/1902.29/D-31570,,"General Information #476, August 1965"
1254,https://hdl.handle.net/1902.29/11698,,"Cebu Child Follow-up Survey, 2002"
4980,https://hdl.handle.net/1902.29/D-16112,,"USA TODAY 1987 Reagan Presidency Poll, Study no. 3039"
3476,https://hdl.handle.net/1902.29/CAPS-PHYSICAL,,Physical Attractiveness Questionnaire (CAPS-PHYSICAL module)
4074,https://hdl.handle.net/1902.29/C-51,,"Current Population Survey, January and March, 1984"
967,https://hdl.handle.net/1902.29/11262,,"OPPERA Lifetime Stressor List/PTSD Checklist-Civilian Version (LSL/PCL-C), Case-Control Study of Chronic TMD"
4084,https://hdl.handle.net/1902.29/C-98,,"Census of population, 1980"
3636,https://hdl.handle.net/1902.29/D-30483,,"Carolina Poll, Spring 1993"
998,https://hdl.handle.net/1902.29/11781,,The Simon Poll: Fall 2009 [Illinois Statewide]
4777,https://hdl.handle.net/1902.29/D-30951,,Washington Post Poll: Inter-racial Dating
4858,https://hdl.handle.net/1902.29/D-914,,"Fertility and family planning survey, 1969-1970"
4086,https://hdl.handle.net/1902.29/D-30356,,Texas Poll Data Quarterly Surveys
957,https://hdl.handle.net/1902.29/11184,,"OPPERA Pain Catastrophizing Scale (PCS), Case-Control Study of Chronic TMD"
2656,https://hdl.handle.net/1902.29/H-7588,,"Harris 1975 Housing and Health Care Survey, study no. 7588"
2908,https://hdl.handle.net/1902.29/H-861208,,"Harris 1986 Business Week National Issues Survey, study no. 861208"
4153,https://hdl.handle.net/1902.29/D-20293,,Illinois 1985 Policy Survey
3554,https://hdl.handle.net/1902.29/CAPS-TYPEASR,,Type A Self Report Inventory (CAPS-TYPEASR CAPS-SELF_DESCR and CAPS-SELF_DESCR_PAPER module)
29664,https://doi.org/10.15139/S3/JAYE4P,,Mozambique Schools Deidentified Survey Data
1667,https://hdl.handle.net/1902.29/D-30817,,"Minorities at Risk, 1993"
31170,https://doi.org/10.15139/S3/L6J30J,,Healthcare Facilities Deidentified Survey Data
30346,https://doi.org/10.15139/S3/GN5KFP,,You Want To Spend My Money How?: Framing Effects on Tax Increases via Ballot Propositions.
2617,https://hdl.handle.net/1902.29/H-718232,,"Harris 1997 The Blade Toledo, Ohio  Survey, study no. 718232"
2428,https://hdl.handle.net/1902.29/H-912047,,"Harris 1992 Management Survey, study no. 912047"
1954,https://doi.org/10.15139/S3/12264,,"Southern Opinion Research Survey 225, 1998"
5105,https://hdl.handle.net/1902.29/D-16262,,"USA TODAY 1991 Smith Trial, Study no. 3257"
29507,https://doi.org/10.15139/S3/0PK4DQ,,Data Set: DBLP ACM
2082,https://hdl.handle.net/1902.29/11438,,Influence of Roots and Litter on Soil Organic Carbon under Loblolly Pine
1642,https://hdl.handle.net/1902.29/D-255,,Health opinion surveys
1334,https://hdl.handle.net/1902.29/11112,,Policies for Sharing Research Data in the Social Sciences and Humanities - Wave I
2883,https://hdl.handle.net/1902.29/H-854005,,"Harris 1985 Sex Education, Family Planning, and Abortion Survey - Waves 1 & 2, study no. 854005"
814,https://hdl.handle.net/1902.29/10322,,North Carolina Vital Statistics -- Divorces 1988
1739,https://hdl.handle.net/1902.29/D-20307-E,,"Urban Mass Transportation Administration Financial and Operating Data, 1983"
3079,https://hdl.handle.net/1902.29/H-911102,,"Harris 1991 Omnibus Public Opinion Survey, study no. 911102"
1346,https://hdl.handle.net/1902.29/10863,,Firearms 2004
4509,https://hdl.handle.net/1902.29/D-33355,,"California Poll, May 1992"
1907,https://hdl.handle.net/1902.29/11735,,RLMS-HSE Household and Individual Data
3686,https://hdl.handle.net/1902.29/CD-0083,,1990 PUMS-L. Labor Market Areas
3004,https://hdl.handle.net/1902.29/H-884010,,"Harris 1988 Quest for the American Woman Survey, study no. 884010"
3373,https://hdl.handle.net/1902.29/CAPS-IHP,,Index of Homophobia (CAPS-IHP module)
3625,https://hdl.handle.net/1902.29/D-31485,,Carolina Poll Spring 2000
773,https://hdl.handle.net/1902.29/10264,,North Carolina Vital Statistics -- Marriages 1978
30227,https://doi.org/10.15139/S3/7NQ8UI,,JJU R Workshop 1
4910,https://hdl.handle.net/1902.29/D-1243,,"Gallup poll (USA) no. 638 (November 17-22, 1960)"
2270,https://hdl.handle.net/1902.29/H-1367,,"Harris 1964 Arizona Presidential Election Survey, study no. 1367"
4570,https://hdl.handle.net/1902.29/D-33480,,"Buckeye State Poll, April 1998 Pre-election"
2810,https://hdl.handle.net/1902.29/H-832104,,"Harris 1983 Omnibus Foreign Policy and Central America Survey, study no. 832104"
2294,https://hdl.handle.net/1902.29/H-1373,,"Harris 1964 Florida Presidential Election Survey, study no. 1373"
4623,https://hdl.handle.net/1902.29/D-33494,,"Buckeye State Poll, January 1999"
912,https://hdl.handle.net/1902.29/11589,,"OPPERA Quantitative Sensory Testing (QST) and Autonomic Data, Case-Control Study of Chronic TMD"
2816,https://hdl.handle.net/1902.29/H-832110,,"Harris 1983 Omnibus Presidential Election Survey, study no. 832110"
2999,https://hdl.handle.net/1902.29/H-884004,,"Harris 1988 Teenage Pregnancy, Sex Education, and Birth Control Survey, study no. 884004"
2753,https://hdl.handle.net/1902.29/H-818450,,"Harris 1998 Business Week Executive Poll Mid Year Industry Outlook Survey, study no. 818450"
779,https://hdl.handle.net/1902.29/10270,,North Carolina Vital Statistics -- Marriages 1984
30897,https://doi.org/10.15139/S3/MKJP69,,Area Resource File 2005
4743,https://hdl.handle.net/1902.29/D-31491,,"Southern Focus Poll, Spring 2000"
2494,https://hdl.handle.net/1902.29/H-20229,,"Harris 2003 Public Opinion Survey, study no. 20229"
30937,https://doi.org/10.15139/S3/DNQTYK,,Replication Data for: A Regression Discontinuity Design for Studying Divided Government
3714,https://hdl.handle.net/1902.29/CD-0097,,"Multiple Cause of Death File, 1974-1978"
4537,https://hdl.handle.net/1902.29/D-33388,,Carolina Poll Spring 1999
4843,https://hdl.handle.net/1902.29/D-31344,,Gun Control
1544,https://hdl.handle.net/1902.29/10046,,"Monmouth University New Jersey Poll, Number 9"
5289,https://hdl.handle.net/1902.29/11766,,Tracing Footsteps: A HGIS Project Mapping Out Liturgical Processions in 9th and 10th Century Constantinople
5135,https://hdl.handle.net/1902.29/11731,,RLMS-HSE Questionnaires
3023,https://hdl.handle.net/1902.29/H-891207,,"Harris 1989 Business Week Survey, study no. 891207"
30789,https://doi.org/10.15139/S3/EXTDTB,,"Monmouth University Ohio Poll, Number 163"
4365,https://hdl.handle.net/1902.29/D-31034,,"North Carolina Citizen's Survey, Fall 1979"
823,https://hdl.handle.net/1902.29/10336,,North Carolina Vital Statistics -- Divorces 1997
562,https://hdl.handle.net/1902.29/10705,,Uzbekistan PLACE Study 2002 - 2003
29359,https://doi.org/10.15139/S3/7L71RN,,"Monmouth University Iowa Poll, Number 124b"
5152,https://hdl.handle.net/1902.29/10692,,Kazakhstan PLACE Study 2002
3145,https://hdl.handle.net/1902.29/H-922017,,"Harris 1992 Arizona Health Care Survey, study no. 922017"
3769,https://hdl.handle.net/1902.29/CD-0118,,"Natality Detail File, 1988"
2406,https://hdl.handle.net/1902.29/H-17217,,"Harris 2004 Clairol Hair Coloring Survey, study no. 17217"
31111,https://doi.org/10.15139/S3/RAOEBC,,"Rusbult Templeton Forgiveness & Michelangelo Longitudinal Study, 2000-2001"
31572,https://doi.org/10.15139/S3/DFKFE5,,Replication Data for: Off-Cycle and Out of Sync: How Election Timing Influences Political Representation
4733,https://hdl.handle.net/1902.29/D-20308,,"Southern Focus Poll, Fall 1993"
2319,https://hdl.handle.net/1902.29/H-2236,,"Harris 1972 Presidential Election Survey, study no. 2236"
5330,https://hdl.handle.net/1902.29/11177,,"OPPERA Symptom Checklist 90-Revised (SCL-90R), Case-Control Study of Chronic TMD"
1196,https://hdl.handle.net/1902.29/11703,,"Cebu Mother Follow-up Survey, 2005"
4316,https://hdl.handle.net/1902.29/D-30803,,California Poll September Poll 1988
29848,https://hdl.handle.net/1902.29/11735,,RLMS-HSE Household and Individual Data
3868,https://hdl.handle.net/1902.29/CD-10849,,"Statistical Abstract of the United States, 2011"
3432,https://hdl.handle.net/1902.29/CAPS-ELECT,,Election and Media Impact Studies (CAPS-ELECT1 CAPS-ELECT2 CAPS-ELECT3 CAPS-ELECT4 CAPS-ELECT5 and CAPS-SETH1 CAPS-SETH2 CAPS-SETH3 CAPS-SETH4 CAPS-SETH5 module)
4147,https://hdl.handle.net/1902.29/D-20287,,"Maryland Poll Spring, 1992"
3931,https://hdl.handle.net/1902.29/CD-10999,,"Multiple Cause of Death File, 1990, Series 20, No. 2H"
4204,https://hdl.handle.net/1902.29/D-30668,,"Minnesota State Survey, 1992"
1727,https://hdl.handle.net/1902.29/D-307,,"National fertility study, 1965"
30798,https://doi.org/10.15139/S3/GULG2K,,"Vision Zero Boston Action Plan (2016). Boston, Massachusetts"
1887,https://hdl.handle.net/1902.29/D-20078,,National Longitudinal Surveys
3033,https://hdl.handle.net/1902.29/H-892032,,"Harris 1989 Career in Medicine Survey, study no. 892032"
31082,https://doi.org/10.15139/S3/HVGTAA,,Monitoring Outcomes of Orphans and Vulnerable Children Programs in Kenya: Timiza 90 2016 Survey Findings
4290,https://hdl.handle.net/1902.29/D-30945,,"Nebraska Annual Social Indicators Survey (NASIS) Fall, 1994"
1386,https://hdl.handle.net/1902.29/11096,,Value of library and information services in patient care
4968,https://hdl.handle.net/1902.29/D-16106,,"USA TODAY 1986 Soviet Union Nuclear Disaster/Libya Poll, Study no. 9133"
3011,https://hdl.handle.net/1902.29/H-885002,,"Harris 1988 Child Nutrition Survey, study no. 885002"
3386,https://hdl.handle.net/1902.29/CAPS-CONTEXT,,Drinking Contexts (CAPS-CONTEXT CAPS-DRNKACT and CAPS-DRNKCOL2 modules)
4072,https://hdl.handle.net/1902.29/C-45,,"Census of population and housing, 1970 population summary statistic file 6"
30728,https://doi.org/10.15139/S3/2D6Q5I,,"Vision Zero: Safer Streets for Fort Lauderdale (2015). Fort Lauderdale, Florida"
2386,https://hdl.handle.net/1902.29/H-16094,,"Harris 2002 Public Opinion Survey, study no. 16094"
4474,https://hdl.handle.net/1902.29/D-31564,,"The Rhode Island Survey, June 1999"
2322,https://hdl.handle.net/1902.29/H-13955,,"Harris 2001 National Issues Survey, study no. 13955"
1746,https://hdl.handle.net/1902.29/10385,,Measuring North Carolina Public Opinion on Immigration Issues
4399,https://hdl.handle.net/1902.29/D-31087,,"The Rhode Island Survey, 1990"
29260,https://doi.org/10.15139/S3/4IKLQI,,Studies 1 & 2 Stimuli
2951,https://hdl.handle.net/1902.29/H-872019,,"Harris 1987 Martha's Vineyard Survey, study no. 872019"
1177,https://doi.org/10.15139/S3/11917,,"National Longitudinal Study of Adolescent to Adult Health (Add Health) Wave II, 1996"
2468,https://hdl.handle.net/1902.29/H-1881,,"Harris 1968 New York City Public School Survey, study no. 1881"
2426,https://hdl.handle.net/1902.29/H-1848,,"Harris 1968 New York City Public School Survey - Parents, study no. 1848"
