dataset_pid_url,dataset_version_number,dataset_version_create_time,installation,dataverse_alias,westLongitude,eastLongitude,northLongitude,southLongitude
https://doi.org/10.48370/OFD/NI5LBR,3,2022-05-24 15:45:25+00:00,Open Forest Data,fungi,"23,613,982","23,622,818","52,651,097","52,645,414"
https://doi.org/10.48370/OFD/NI9YVK,2,2021-12-23 07:40:32+00:00,Open Forest Data,plant,"16,654,142","17,735,128","52,269,296","52,038,310"
https://doi.org/10.48370/OFD/NIDKFU,4,2022-05-18 06:04:27+00:00,Open Forest Data,plant,"21,072,796","22,222,794","53,295,866","52,504,050"
https://doi.org/10.48370/OFD/NIJUCR,2,2022-02-08 07:29:42+00:00,Open Forest Data,fungimicro,"23,606,021","23,615,124","52,703,859","52,698,463"
https://doi.org/10.48370/OFD/NIQBRH,2,2020-12-02 11:33:54+00:00,Open Forest Data,plant,"23,684,873","23,693,627","52,694,247","52,688,976"
https://doi.org/10.48370/OFD/NIQKKG,2,2022-02-07 13:50:02+00:00,Open Forest Data,fungimicro,"22,180,202","23,556,691","53,898,493","53,039,422"
https://doi.org/10.48370/OFD/NIV1HB,2,2021-12-22 08:13:32+00:00,Open Forest Data,plant,"23,676,863","23,685,857","52,703,894","52,698,937"
https://doi.org/10.48370/OFD/NIXWVR,2,2022-04-26 13:17:20+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/NIYUZA,2,2022-03-09 12:07:16+00:00,Open Forest Data,fungi,"23,582,178","23,590,967","52,631,208","52,625,745"
https://doi.org/10.48370/OFD/NIZGR5,2,2022-07-04 07:32:47+00:00,Open Forest Data,fungi,"23,684,768","23,693,510","52,718,189","52,712,729"
https://doi.org/10.48370/OFD/NJ29RF,1,2022-04-19 11:22:50+00:00,Open Forest Data,fungi,"23,645,227","23,653,838","52,708,771","52,703,364"
https://doi.org/10.48370/OFD/NJ2NMJ,2,2021-12-23 09:33:27+00:00,Open Forest Data,plant,"23,072,417","23,922,382","51,093,036","50,731,445"
https://doi.org/10.48370/OFD/NJ4RPD,2,2022-02-17 12:31:42+00:00,Open Forest Data,fungimicro,"22,898,779","23,943,198","53,411,402","52,963,989"
https://doi.org/10.48370/OFD/NJBHIW,2,2022-02-15 06:49:17+00:00,Open Forest Data,fungimicro,"23,613,899","23,622,683","52,713,385","52,708,109"
https://doi.org/10.48370/OFD/NJBUKT,2,2021-08-04 12:06:10+00:00,Open Forest Data,plant,"23,499,537","23,961,636","52,931,934","52,575,204"
https://doi.org/10.48370/OFD/NJEKPW,3,2020-12-18 08:11:31+00:00,Open Forest Data,plant,"1,441,823","14,630,124","53,991,643","53,856,223"
https://doi.org/10.48370/OFD/NJJBO7,2,2021-12-21 12:25:24+00:00,Open Forest Data,plant,"22,410,141","23,384,814","52,707,423","52,277,582"
https://doi.org/10.48370/OFD/NJJCI8,2,2021-08-27 10:08:41+00:00,Open Forest Data,plant,"21,513,951","22,237,497","54,342,028","53,999,635"
https://doi.org/10.48370/OFD/NJK88O,2,2021-12-22 11:05:11+00:00,Open Forest Data,plant,"23,592,214","23,598,792","52,723,684","52,718,115"
https://doi.org/10.48370/OFD/NJL4CS,2,2020-12-08 14:20:15+00:00,Open Forest Data,plant,"22,410,141","23,384,814","52,707,423","52,277,582"
https://doi.org/10.48370/OFD/NJLUDS,2,2022-02-15 10:17:48+00:00,Open Forest Data,fungimicro,"23,630,182","23,638,893","52,708,756","52,703,323"
https://doi.org/10.48370/OFD/NJQPAI,3,2020-12-08 13:07:01+00:00,Open Forest Data,plant,"23,566,321","23,575,603","52,612,174","52,606,724"
https://doi.org/10.48370/OFD/NJSGVU,2,2021-02-12 12:11:07+00:00,Open Forest Data,plant,"22,498,297","23,343,269","52,733,297","52,273,475"
https://doi.org/10.48370/OFD/NJVAXP,2,2021-09-03 12:19:08+00:00,Open Forest Data,plant,"23,605,323","23,615,033","52,713,407","52,708,034"
https://doi.org/10.48370/OFD/NJVZCU,2,2021-12-22 12:59:50+00:00,Open Forest Data,plant,"22,898,779","23,943,198","53,411,402","52,963,989"
https://doi.org/10.48370/OFD/NJYVP0,1,2022-04-26 07:02:35+00:00,Open Forest Data,fungi,"23,573,217","23,582,858","52,703,908","52,698,278"
https://doi.org/10.48370/OFD/NK0LLJ,2,2022-02-07 08:33:43+00:00,Open Forest Data,fungimicro,"23,592,214","23,598,792","52,723,684","52,718,115"
https://doi.org/10.48370/OFD/NKAEAI,1,2022-03-03 12:19:30+00:00,Open Forest Data,fungi,"23,605,323","23,615,033","52,713,407","52,708,034"
https://doi.org/10.48370/OFD/NKALZI,2,2021-12-20 11:49:18+00:00,Open Forest Data,plant,"19,864,632","20,659,782","49,833,696","49,539,663"
https://doi.org/10.48370/OFD/NKAS23,1,2022-02-23 06:43:48+00:00,Open Forest Data,insect,"23,874,608","23,882,589","52,804,484","52,798,773"
https://doi.org/10.48370/OFD/NKB36A,2,2022-02-15 11:54:48+00:00,Open Forest Data,fungimicro,"23,613,899","23,622,683","52,713,385","52,708,109"
https://doi.org/10.48370/OFD/NKGST9,2,2020-11-27 15:48:18+00:00,Open Forest Data,plant,"23,592,214","23,598,792","52,723,684","52,718,115"
https://doi.org/10.48370/OFD/NKI0MH,2,2021-08-06 12:01:42+00:00,Open Forest Data,plant,"23,598,338","23,606,172","52,732,534","52,727,493"
https://doi.org/10.48370/OFD/NKOJNJ,2,2021-08-30 11:49:22+00:00,Open Forest Data,plant,"16,161,750","17,112,130","54,578,864","54,120,848"
https://doi.org/10.48370/OFD/NKSDHH,1,2022-02-15 09:07:56+00:00,Open Forest Data,fungi,"23,630,121","23,638,907","52,699,024","52,693,542"
https://doi.org/10.48370/OFD/NKW6VS,2,2021-10-06 10:11:17+00:00,Open Forest Data,plant,"19,151,553","20,871,177","52,317,091","51,912,937"
https://doi.org/10.48370/OFD/NKXSA3,1,2022-02-11 13:41:42+00:00,Open Forest Data,insect,"23,725,770","23,739,003","52,831,778","52,823,700"
https://doi.org/10.48370/OFD/NKZN3F,2,2021-08-27 07:16:19+00:00,Open Forest Data,plant,"22,410,141","23,384,814","52,707,423","52,277,582"
https://doi.org/10.48370/OFD/NLDHVE,2,2022-02-15 06:58:05+00:00,Open Forest Data,fungimicro,"23,605,265","23,614,865","52,718,448","52,712,688"
https://doi.org/10.48370/OFD/NLFFWS,2,2022-04-28 06:27:16+00:00,Open Forest Data,plant,"23,592,214","23,598,792","52,723,684","52,718,115"
https://doi.org/10.48370/OFD/NLL84S,4,2022-05-31 05:41:50+00:00,Open Forest Data,fungi,"23,556,168","23,570,756","52,602,357","52,590,642"
https://doi.org/10.48370/OFD/NLM6A3,2,2022-02-03 10:48:54+00:00,Open Forest Data,fungimicro,"23,499,537","23,961,636","52,931,934","52,575,204"
https://doi.org/10.48370/OFD/NLMP2F,2,2022-05-31 11:43:36+00:00,Open Forest Data,fungi,"23,672,636","23,685,952","52,646,350","52,640,843"
https://doi.org/10.48370/OFD/NLNKXF,2,2022-02-15 06:44:08+00:00,Open Forest Data,fungimicro,"23,677,048","23,685,801","52,675,291","52,669,938"
https://doi.org/10.48370/OFD/NLSPQO,2,2021-12-23 08:57:15+00:00,Open Forest Data,plant,"21,998,775","22,298,458","54,203,181","54,046,514"
https://doi.org/10.48370/OFD/NM6VVJ,2,2021-12-22 12:42:07+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/NMBH8T,2,2022-02-08 07:43:51+00:00,Open Forest Data,fungimicro,"23,573,318","23,582,455","52,708,711","52,703,269"
https://doi.org/10.48370/OFD/NMD64C,2,2021-12-20 09:10:42+00:00,Open Forest Data,plant,"23,630,195","23,638,771","52,713,400","52,708,152"
https://doi.org/10.48370/OFD/NMDHLX,2,2021-12-23 08:32:11+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/NN1H4B,2,2021-10-18 11:53:12+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/NN3GQG,2,2021-08-03 10:08:38+00:00,Open Forest Data,plant,"23,597,632","23,606,288","52,722,805","52,717,430"
https://doi.org/10.48370/OFD/NN6GII,2,2021-12-21 09:05:36+00:00,Open Forest Data,plant,"22,723,267","23,589,997","54,223,899","53,706,467"
https://doi.org/10.48370/OFD/NN7NV2,3.1,2021-02-16 09:33:34+00:00,Open Forest Data,plant,"17,048,815","17,548,102","54,765,401","5,463,011"
https://doi.org/10.48370/OFD/NNAJ4K,2,2022-02-15 09:39:07+00:00,Open Forest Data,fungimicro,"23,613,812","23,622,740","52,708,725","52,703,237"
https://doi.org/10.48370/OFD/NNFWBY,2,2021-09-03 05:49:14+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/NNHCJ6,1,2022-01-31 13:56:15+00:00,Open Forest Data,fungi,"23,613,899","23,622,683","52,713,385","52,708,109"
https://doi.org/10.48370/OFD/NNPUOI,2,2022-06-02 09:38:41+00:00,Open Forest Data,fungi,"23,637,567","23,646,621","52,665,547","52,660,009"
https://doi.org/10.48370/OFD/NNRE1Y,2,2021-12-20 08:04:48+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/NNRH8J,2,2021-08-06 11:10:12+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/NNRTG9,2,2021-12-20 13:50:53+00:00,Open Forest Data,plant,"22,898,779","23,943,198","53,411,402","52,963,989"
https://doi.org/10.48370/OFD/NNUJRV,2,2021-12-22 11:31:52+00:00,Open Forest Data,plant,"23,592,214","23,598,792","52,723,684","52,718,115"
https://doi.org/10.48370/OFD/NNWDGA,2,2022-04-26 12:17:11+00:00,Open Forest Data,plant,"20,673,549","22,167,868","49,698,950","49,228,193"
https://doi.org/10.48370/OFD/NNWJNM,2,2021-08-05 08:22:03+00:00,Open Forest Data,plant,"23,605,265","23,614,865","52,718,448","52,712,688"
https://doi.org/10.48370/OFD/NO2PEJ,2,2022-02-17 07:38:38+00:00,Open Forest Data,fungimicro,"23,621,770","23,631,132","52,703,944","52,698,383"
https://doi.org/10.48370/OFD/NO68T7,2,2021-12-22 07:54:59+00:00,Open Forest Data,plant,"17,048,815","17,548,102","54,765,401","5,463,011"
https://doi.org/10.48370/OFD/NO9BFB,2,2021-12-21 07:42:41+00:00,Open Forest Data,plant,"19,864,632","20,659,782","49,833,696","49,539,663"
https://doi.org/10.48370/OFD/NOEGA2,1,2022-04-19 11:49:08+00:00,Open Forest Data,fungi,"23,621,770","23,631,132","52,703,944","52,698,383"
https://doi.org/10.48370/OFD/NOETWX,2,2021-02-12 11:57:22+00:00,Open Forest Data,plant,"23,011,452","23,988,003","53,819,002","53,151,258"
https://doi.org/10.48370/OFD/NOIPO4,2,2022-04-26 11:53:06+00:00,Open Forest Data,plant,"21,837,957","23,031,603","54,228,688","53,430,921"
https://doi.org/10.48370/OFD/NOMQ16,2,2021-02-19 10:13:02+00:00,Open Forest Data,plant,"23,598,338","23,606,172","52,732,534","52,727,493"
https://doi.org/10.48370/OFD/NOOEHC,2,2021-09-01 06:11:55+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/NOP9GR,2,2021-08-27 13:05:06+00:00,Open Forest Data,plant,"18,711,118","19,540,875","50,103,044","49,816,612"
https://doi.org/10.48370/OFD/NOPNYG,2,2021-12-21 13:08:50+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/NOPRWY,3,2022-03-14 12:38:41+00:00,Open Forest Data,fungi,"23,573,246","23,582,642","52,698,951","52,693,591"
https://doi.org/10.48370/OFD/NOQGYI,2,2021-10-11 10:05:17+00:00,Open Forest Data,plant,"23,011,452","23,988,003","53,819,002","53,151,258"
https://doi.org/10.48370/OFD/NOTOYS,2,2021-12-22 10:23:56+00:00,Open Forest Data,plant,"23,597,050","23,606,352","52,718,237","52,712,816"
https://doi.org/10.48370/OFD/NP2N1F,2,2021-02-10 09:06:40+00:00,Open Forest Data,plant,"20,782,105","21,599,929","54,148,067","53,538,088"
https://doi.org/10.48370/OFD/NPCPM6,2,2021-08-05 05:59:43+00:00,Open Forest Data,plant,"18,665,303","18,965,654","53,992,881","53,539,835"
https://doi.org/10.48370/OFD/NPFGPP,2,2021-09-10 11:52:32+00:00,Open Forest Data,plant,"22,580,603","23,959,171","53,244,760","52,848,752"
https://doi.org/10.48370/OFD/NPGSRP,2,2022-05-24 19:23:32+00:00,Open Forest Data,fungi,"23,652,874","23,667,951","52,708,283","52,703,095"
https://doi.org/10.48370/OFD/NPK64T,2,2021-09-01 12:01:29+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/NPPJJ2,3.1,2021-02-16 09:02:17+00:00,Open Forest Data,plant,"17,578,256","18,715,964","54,256,020","53,426,654"
https://doi.org/10.48370/OFD/NPPSJA,2,2022-05-24 19:14:32+00:00,Open Forest Data,fungi,"23,499,537","23,961,636","52,931,934","52,575,204"
https://doi.org/10.48370/OFD/NPXCZ4,2,2021-03-11 12:27:08+00:00,Open Forest Data,plant,"15,427,217","15,928,057","50,858,035","50,658,419"
https://doi.org/10.48370/OFD/NPYUES,2,2021-12-22 10:00:10+00:00,Open Forest Data,plant,"23,668,205","23,677,288","52,626,784","52,621,292"
https://doi.org/10.48370/OFD/NPZIFZ,2,2021-08-30 10:28:12+00:00,Open Forest Data,plant,"18,502,616","19,248,658","50,429,922","50,117,493"
https://doi.org/10.48370/OFD/NQGIVB,2,2021-08-05 09:35:02+00:00,Open Forest Data,plant,"22,018,148","22,922,722","49,406,785","49,000,851"
https://doi.org/10.48370/OFD/NQHNMD,2,2021-08-26 12:19:13+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/NQJLLJ,2,2021-12-20 08:47:59+00:00,Open Forest Data,plant,"23,592,214","23,598,792","52,723,684","52,718,115"
https://doi.org/10.48370/OFD/NQKDJV,2,2022-02-07 08:34:24+00:00,Open Forest Data,fungimicro,"23,592,214","23,598,792","52,723,684","52,718,115"
https://doi.org/10.48370/OFD/NQLFFZ,2,2021-09-03 11:41:24+00:00,Open Forest Data,plant,"22,410,141","23,384,814","52,707,423","52,277,582"
https://doi.org/10.48370/OFD/NQMLFA,3,2022-02-17 09:48:18+00:00,Open Forest Data,fungimicro,"21,778,850","22,518,749","53,653,959","53,120,057"
https://doi.org/10.48370/OFD/NQN17N,3,2022-02-17 09:49:41+00:00,Open Forest Data,fungimicro,"23,565,911","23,575,066","52,635,885","52,630,499"
https://doi.org/10.48370/OFD/NQNOMS,2,2022-07-14 09:07:16+00:00,Open Forest Data,fungi,"23,653,681","23,662,003","52,640,979","52,635,647"
https://doi.org/10.48370/OFD/NQNYEZ,2,2021-10-12 10:35:16+00:00,Open Forest Data,plant,"23,597,779","23,606,520","52,713,323","52,708,104"
https://doi.org/10.48370/OFD/NQOIMM,2,2021-08-06 12:56:28+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/NQOMBJ,2,2021-09-10 09:51:24+00:00,Open Forest Data,plant,"22,192,227","22,822,452","49,823,194","49,823,194"
https://doi.org/10.48370/OFD/NQPTMQ,2,2021-09-10 09:49:39+00:00,Open Forest Data,plant,"21,072,796","22,222,794","53,295,866","52,504,050"
https://doi.org/10.48370/OFD/NQQ14Q,2,2021-09-01 10:37:15+00:00,Open Forest Data,plant,"1,441,823","14,630,124","53,991,643","53,856,223"
https://doi.org/10.48370/OFD/NQQJFA,1,2022-04-29 06:25:21+00:00,Open Forest Data,fungi,"23,668,849","23,677,828","52,708,616","52,703,209"
https://doi.org/10.48370/OFD/NQR2OD,2,2022-04-27 05:52:43+00:00,Open Forest Data,plant,"19,151,553","20,871,177","52,317,091","51,912,937"
https://doi.org/10.48370/OFD/NQSO52,4,2022-05-18 06:27:28+00:00,Open Forest Data,plant,"22,838,109","23,577,682","5,298,211","52,419,007"
https://doi.org/10.48370/OFD/NQVCLL,2,2021-12-20 11:15:11+00:00,Open Forest Data,plant,"22,723,267","23,589,997","54,223,899","53,706,467"
https://doi.org/10.48370/OFD/NQWRDQ,2,2021-08-30 10:27:05+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/NQXXVT,2,2022-02-08 08:00:55+00:00,Open Forest Data,fungimicro,"23,630,182","23,638,893","52,708,756","52,703,323"
https://doi.org/10.48370/OFD/NR1CRE,2,2021-09-01 08:50:27+00:00,Open Forest Data,plant,"21,513,951","22,237,497","54,342,028","53,999,635"
https://doi.org/10.48370/OFD/NR5PNY,2,2022-02-17 08:46:15+00:00,Open Forest Data,fungimicro,"20,782,105","21,599,929","54,148,067","53,538,088"
https://doi.org/10.48370/OFD/NR7QTL,2,2021-10-15 05:44:34+00:00,Open Forest Data,plant,"2,219,593","23,044,933","5,315,636","52,489,801"
https://doi.org/10.48370/OFD/NRDDW0,2,2021-12-22 13:29:15+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/NRFNNB,2,2022-02-15 12:14:08+00:00,Open Forest Data,fungimicro,"23,613,689","23,622,806","52,703,940","52,698,410"
https://doi.org/10.48370/OFD/NRGGXB,1,2022-03-03 08:15:55+00:00,Open Forest Data,fungi,"21,998,775","22,298,458","54,203,181","54,046,514"
https://doi.org/10.48370/OFD/NRHT5N,2,2021-12-22 13:28:24+00:00,Open Forest Data,plant,"23,011,452","23,988,003","53,819,002","53,151,258"
https://doi.org/10.48370/OFD/NRRRNH,2,2022-07-14 05:54:26+00:00,Open Forest Data,fungi,"23,676,863","23,685,857","52,703,894","52,698,937"
https://doi.org/10.48370/OFD/NRSY3H,2,2021-09-10 07:10:46+00:00,Open Forest Data,plant,"23,626,098","23,638,558","52,717,809","52,713,537"
https://doi.org/10.48370/OFD/NRTLA5,2,2021-12-21 08:37:30+00:00,Open Forest Data,plant,"23,592,214","23,598,792","52,723,684","52,718,115"
https://doi.org/10.48370/OFD/NRTVHE,2,2021-08-05 12:38:03+00:00,Open Forest Data,plant,"23,653,564","23,662,072","52,646,099","52,640,438"
https://doi.org/10.48370/OFD/NRY5P5,1,2022-03-21 08:17:06+00:00,Open Forest Data,insect,"2,028,253","20,886,224","52,409,385","52,255,051"
https://doi.org/10.48370/OFD/NSFDGW,2,2021-10-12 10:56:08+00:00,Open Forest Data,plant,"18,737,744","19,414,557","54,086,436","5,358,705"
https://doi.org/10.48370/OFD/NSGLP4,2,2021-09-10 11:51:06+00:00,Open Forest Data,plant,"16,884,147","17,935,621","51,358,337","50,851,032"
https://doi.org/10.48370/OFD/NSHKIO,2,2021-12-22 11:04:35+00:00,Open Forest Data,plant,"22,498,297","23,343,269","52,733,297","52,273,475"
https://doi.org/10.48370/OFD/NSKDGY,2,2022-06-02 11:11:49+00:00,Open Forest Data,fungi,"23,701,074","23,709,513","52,636,266","52,630,912"
https://doi.org/10.48370/OFD/NSRR4T,2,2021-02-05 10:05:11+00:00,Open Forest Data,plant,"22,580,603","23,959,171","53,244,760","52,848,752"
https://doi.org/10.48370/OFD/NSW4VE,1,2022-04-29 12:28:47+00:00,Open Forest Data,fungi,"23,645,243","23,653,779","52,694,076","52,688,817"
https://doi.org/10.48370/OFD/NSWF3H,2,2021-02-08 09:20:07+00:00,Open Forest Data,plant,"23,605,323","23,615,033","52,713,407","52,708,034"
https://doi.org/10.48370/OFD/NSWVZE,2,2022-02-15 09:39:49+00:00,Open Forest Data,fungimicro,"23,613,689","23,622,806","52,703,940","52,698,410"
https://doi.org/10.48370/OFD/NSXA7L,2,2021-09-03 11:35:42+00:00,Open Forest Data,plant,"23,592,214","23,598,792","52,723,684","52,718,115"
https://doi.org/10.48370/OFD/NSYYTV,2,2021-12-15 13:28:33+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/NT0GD3,1,2022-02-28 13:27:50+00:00,Open Forest Data,insect,"23,806,755","23,814,285","52,832,924","52,827,988"
https://doi.org/10.48370/OFD/NT5MJQ,2,2022-02-15 08:54:12+00:00,Open Forest Data,fungimicro,"23,692,642","23,701,902","52,660,699","52,655,225"
https://doi.org/10.48370/OFD/NTD2KG,2,2021-12-22 07:46:09+00:00,Open Forest Data,plant,"21,072,796","22,222,794","53,295,866","52,504,050"
https://doi.org/10.48370/OFD/NTI33L,2,2021-10-08 12:43:27+00:00,Open Forest Data,plant,"20,782,105","21,599,929","54,148,067","53,538,088"
https://doi.org/10.48370/OFD/NTKQUZ,2,2021-12-21 11:49:50+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/NTKVUS,2,2021-08-06 10:12:24+00:00,Open Forest Data,plant,"15,577,593","16,247,176","53,499,623","52,838,973"
https://doi.org/10.48370/OFD/NTOMSS,2,2021-09-03 12:53:45+00:00,Open Forest Data,plant,"23,592,214","23,598,792","52,723,684","52,718,115"
https://doi.org/10.48370/OFD/NTOZZG,2,2020-12-18 07:40:53+00:00,Open Forest Data,plant,"23,589,084","23,600,511","52,720,790","52,712,724"
https://doi.org/10.48370/OFD/NTQXVG,2,2020-12-18 11:21:27+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/NTUSIM,3.1,2021-02-16 09:03:35+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/NTYLKZ,2,2021-09-09 10:20:58+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/NTZWDF,2,2021-12-20 11:49:32+00:00,Open Forest Data,plant,"23,011,452","23,988,003","53,819,002","53,151,258"
https://doi.org/10.48370/OFD/NU2CHL,2,2021-08-04 11:37:10+00:00,Open Forest Data,plant,"23,499,537","23,961,636","52,931,934","52,575,204"
https://doi.org/10.48370/OFD/NU2KBA,2,2021-08-04 11:10:03+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/NUBAKP,2,2021-12-22 11:29:42+00:00,Open Forest Data,plant,"23,610,723","23,622,256","52,747,361","52,741,550"
https://doi.org/10.48370/OFD/NUCJGE,2,2022-02-07 09:35:31+00:00,Open Forest Data,fungimicro,"21,307,589","22,179,212","54,273,106","53,630,860"
https://doi.org/10.48370/OFD/NUF84B,2,2021-12-20 08:59:24+00:00,Open Forest Data,plant,"21,837,957","23,031,603","54,228,688","53,430,921"
https://doi.org/10.48370/OFD/NUGRBL,2,2021-09-01 09:26:12+00:00,Open Forest Data,plant,"19,935,025","20,506,327","51,139,549","50,803,873"
https://doi.org/10.48370/OFD/NUHN38,2.2,2020-12-01 09:40:34+00:00,Open Forest Data,plant,"19,758,061","20,020,442","4,925,748","49,191,183"
https://doi.org/10.48370/OFD/NUICMW,2,2022-02-14 13:42:01+00:00,Open Forest Data,fungimicro,"23,637,569","23,653,316","52,713,300","52,707,887"
https://doi.org/10.48370/OFD/NUITWN,1,2022-02-24 08:33:00+00:00,Open Forest Data,fungi,"23,653,289","23,662,046","52,680,021","52,674,681"
https://doi.org/10.48370/OFD/NUJRBG,2,2022-04-26 11:00:14+00:00,Open Forest Data,plant,"22,898,779","23,943,198","53,411,402","52,963,989"
https://doi.org/10.48370/OFD/NUN2AL,1,2022-05-04 07:12:01+00:00,Open Forest Data,fungi,"21,027,445","21,920,556","53,847,457","53,406,373"
https://doi.org/10.48370/OFD/NUNS5P,3,2022-05-04 12:46:04+00:00,Open Forest Data,lichens,"22,723,267","23,589,997","54,223,899","53,706,467"
https://doi.org/10.48370/OFD/NUOGVX,2,2021-10-13 05:41:58+00:00,Open Forest Data,plant,"16,887,934","18,144,059","52,567,055","52,096,979"
https://doi.org/10.48370/OFD/NUR0QF,1,2022-02-22 12:24:43+00:00,Open Forest Data,fungi,"23,645,229","23,654,112","52,703,949","52,698,420"
https://doi.org/10.48370/OFD/NUSLC2,2,2021-08-04 10:27:01+00:00,Open Forest Data,plant,"23,566,321","23,575,603","52,612,174","52,606,724"
https://doi.org/10.48370/OFD/NUTXG8,2,2020-12-08 14:10:54+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/NUV40M,1,2022-02-24 08:37:40+00:00,Open Forest Data,fungi,"23,645,250","23,653,846","52,689,348","52,684,123"
https://doi.org/10.48370/OFD/NV0K0W,2,2021-02-19 10:27:13+00:00,Open Forest Data,plant,"22,192,227","22,822,452","49,823,194","49,450,826"
https://doi.org/10.48370/OFD/NV5I2B,2,2021-09-01 09:39:26+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/NV63XV,2,2021-12-15 10:23:46+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/NV6LOX,2,2021-02-10 17:13:24+00:00,Open Forest Data,plant,"23,611,545","23,617,995","52,861,775","52,855,449"
https://doi.org/10.48370/OFD/NV7BID,1,2022-05-11 10:51:48+00:00,Open Forest Data,fungi,"23,674,852","23,686,071","52,636,129","52,629,737"
https://doi.org/10.48370/OFD/NVDYCH,2,2022-02-07 08:49:45+00:00,Open Forest Data,fungimicro,"23,653,289","23,662,046","52,680,021","52,674,681"
https://doi.org/10.48370/OFD/NVFK2X,2,2021-12-14 12:51:48+00:00,Open Forest Data,plant,"21,998,775","22,298,458","54,203,181","54,046,514"
https://doi.org/10.48370/OFD/NVHWJQ,2,2021-10-14 10:46:45+00:00,Open Forest Data,plant,"22,541,162","23,963,839","52,983,871","52,453,379"
https://doi.org/10.48370/OFD/NVHX8L,4,2022-05-18 06:49:21+00:00,Open Forest Data,plant,"19,410,217","20,014,776","50,387,988","50,105,283"
https://doi.org/10.48370/OFD/NVMPTO,2,2022-02-17 09:35:47+00:00,Open Forest Data,fungimicro,"23,723,940","23,733,206","52,704,945","52,699,011"
https://doi.org/10.48370/OFD/NVNTOB,1,2022-02-22 10:44:38+00:00,Open Forest Data,fungi,"21,072,796","22,222,794","53,295,866","52,504,050"
https://doi.org/10.48370/OFD/NVPUQG,2,2022-02-07 09:48:01+00:00,Open Forest Data,fungimicro,"23,566,321","23,575,603","52,612,174","52,606,724"
https://doi.org/10.48370/OFD/NVRB65,2,2022-02-07 11:00:52+00:00,Open Forest Data,fungimicro,"23,716,147","23,726,141","52,694,301","52,688,366"
https://doi.org/10.48370/OFD/NVSVIE,2,2022-06-02 09:28:19+00:00,Open Forest Data,fungi,"23,692,642","23,701,902","52,660,699","52,655,225"
https://doi.org/10.48370/OFD/NVVI84,2,2021-12-20 11:02:43+00:00,Open Forest Data,plant,"23,598,338","23,606,172","52,732,534","52,727,493"
https://doi.org/10.48370/OFD/NVXR8G,1,2022-02-21 11:58:23+00:00,Open Forest Data,fungi,"23,645,250","23,653,846","52,689,348","52,684,123"
https://doi.org/10.48370/OFD/NVYC0W,3,2022-07-14 10:35:55+00:00,Open Forest Data,fungi,"23,621,813","23,630,957","52,689,340","52,684,104"
https://doi.org/10.48370/OFD/NW0APH,2,2022-02-03 11:55:05+00:00,Open Forest Data,fungimicro,"22,541,162","23,963,839","52,983,871","52,453,379"
