publisher,persistentUrl,majorVersionNumber,minorVersionNumber,versionCreateTime,license,termsOfUse,confidentialityDeclaration,specialPermissions,restrictions,citationRequirements,depositorRequirements,conditions,disclaimer
Harvard Dataverse,https://doi.org/10.7910/DVN/UULFY,4,0,2017-02-05 22:05:03+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UUMFFR,1,0,2020-12-18 00:00:03+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UUPQN,4,0,2017-02-05 17:05:00+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UUQXAT,1,1,2020-12-11 12:09:48+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UURWC5,4,0,2017-02-06 08:37:13+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UU5EUI,5,2,2016-11-17 17:29:17+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UUDKS,4,0,2017-02-06 08:33:03+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UUEDPE,1,0,2020-12-18 21:11:21+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UUFAE,4,0,2017-02-05 22:40:05+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UWUXL1,3,0,2017-02-06 11:19:55+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UZCQ8T,1,1,2020-12-11 02:58:46+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UZCRD,4,0,2017-02-06 01:06:40+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UZH0FB,4,0,2017-02-05 17:41:45+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UZLQ89,1,0,2020-12-18 22:37:30+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UYVN4,5,0,2017-02-06 02:33:22+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UYXCZ,5,0,2017-02-06 00:12:54+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UZMOEW,1,0,2020-12-18 21:11:06+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V0GM6,5,0,2017-02-05 22:21:51+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V0MBQ,5,0,2017-02-06 00:14:36+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V0S6IH,1,1,2020-12-09 18:21:46+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V0U6HD,4,0,2017-02-05 17:22:49+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V0ZK89,1,0,2020-12-18 22:36:57+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V0DOSE,1,1,2020-12-12 16:54:28+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UZSRAA,1,0,2020-12-15 15:46:36+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UZTPOI,4,0,2017-02-06 10:55:33+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UZV63Y,4,0,2017-02-05 17:51:35+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UZZNE3,2,0,2010-06-03 17:23:30+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V02UTE,1,1,2020-12-10 17:49:09+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UXEAJB,1,0,2010-10-15 18:54:25+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UXESVU,1,1,2020-12-11 17:47:01+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UXQEYB,1,0,2020-12-18 22:26:12+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UXRB9C,1,1,2020-12-11 17:45:49+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UXBPRW,1,1,2020-12-09 18:44:56+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UWWEMR,1,0,2020-12-18 21:13:01+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UX2FPT,1,0,2009-04-12 21:50:43+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UTFQQE,1,0,2018-10-03 20:40:46+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UYL1AZ,1,0,2020-12-07 17:03:33+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UYOJ2L,1,1,2020-12-11 19:01:32+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UYPCD,4,0,2017-02-06 10:01:14+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UYEZ5,4,0,2017-02-05 17:19:27+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UY777S,1,0,2020-12-07 19:41:19+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UXTXA,4,0,2017-02-05 16:10:45+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UY8RJF,1,1,2020-12-09 21:49:40+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UO8K0U,1,0,2020-12-19 18:20:29+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UOARH,5,0,2017-02-06 09:19:01+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UOBKPS,4,0,2017-02-05 17:33:09+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UNZOI,4,0,2017-02-06 04:35:06+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UNOQLF,1,0,2020-12-18 22:23:51+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UNPQX,5,0,2017-02-06 01:17:57+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UNR75W,4,0,2017-02-05 18:04:48+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UNYOLF,1,0,2020-12-18 21:23:11+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UOHHF,5,0,2017-02-06 07:55:48+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UPBYA3,1,0,2020-12-21 15:14:32+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UPHHSS,3,0,2011-08-10 00:02:11+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UPJDQM,1,2,2020-12-11 12:58:34+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UOWJZQ,1,1,2020-12-10 11:41:17+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UOJBGQ,1,0,2020-12-21 16:32:07+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UOJKPX,1,0,2020-12-18 21:11:55+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UOKRP,5,0,2017-02-05 22:16:06+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UOPT1,5,0,2017-02-05 22:06:35+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UOUQ4,2,0,2015-06-15 15:12:39+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UNNRHR,1,1,2020-12-11 01:44:54+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UMM6AI,1,1,2020-12-13 14:15:28+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UMNDO,4,0,2017-02-06 05:11:09+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UMNIPW,4,0,2017-02-05 17:42:03+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UMPTE,6,0,2017-02-06 00:59:51+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UMSKDG,4,0,2017-02-06 09:47:25+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UMVIO,4,0,2017-02-05 15:50:18+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UMIQPZ,1,1,2020-12-10 17:13:52+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UM85XE,4,0,2017-02-06 03:55:44+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UMABWR,1,1,2020-12-10 19:29:56+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UMEYXD,1,0,2010-06-14 16:12:18+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UMG35,5,0,2017-02-06 02:41:46+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UMHB0,4,0,2017-02-05 23:07:45+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UNGKYP,1,2,2020-12-11 16:52:12+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UNIGG,4,0,2017-02-06 08:54:51+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UNJVZ,4,0,2017-02-06 10:40:52+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UNDZBJ,1,0,2020-12-12 03:22:19+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UN7J6,2,0,2015-06-15 23:32:19+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UNALFD,1,3,2020-12-10 17:07:49+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UNBJXX,1,1,2020-12-11 01:02:54+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UPK2HN,1,1,2020-12-09 17:32:39+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UPKUY,4,0,2017-02-05 23:38:12+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/USCTI2,2,0,2020-12-11 08:32:25+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/USJMUK,5,0,2011-08-04 00:55:45+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/USJSHC,1,0,2020-12-16 02:12:03+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/USJZR,4,0,2017-02-05 19:19:10+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/USKMW,5,0,2017-02-06 09:25:58+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/URSH1,4,0,2017-02-06 06:24:41+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/US9WMR,1,0,2021-01-12 07:50:08+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UTCRIE,1,1,2020-12-11 07:29:12+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UTCY5D,1,0,2020-12-21 13:34:18+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UTD2AB,1,0,2020-12-21 12:19:41+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UTD5FQ,5,0,2017-02-06 07:53:10+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UT06I,4,0,2017-02-06 00:33:52+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/USYYML,4,0,2017-02-06 03:04:49+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/USPDS,4,0,2017-02-06 00:08:10+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/URMR0,4,0,2017-02-06 04:51:05+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/USSYLN,1,0,2020-12-20 16:29:34+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/USVVT,4,0,2017-02-05 20:17:51+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/USW7BF,1,0,2020-12-15 12:25:40+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/URMBD,5,0,2017-02-06 08:31:47+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UQ3AW,5,0,2017-02-06 07:06:56+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UQ3MO,4,0,2017-02-06 06:43:33+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UQDOL,5,0,2017-02-05 17:09:17+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UPNYI,4,0,2017-02-06 06:40:05+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UPTWT,3,0,2017-02-06 12:36:17+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UPUQCO,1,0,2009-04-08 03:05:01+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UR3DKQ,1,0,2020-12-18 21:34:31+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UR6TIR,1,1,2020-12-10 11:00:55+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UR8Q42,1,0,2020-12-18 11:07:37+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/URK4WJ,1,1,2020-12-09 21:48:14+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UR1OB,5,0,2017-02-06 04:28:16+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UQOEMD,1,0,2020-12-07 15:38:35+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UQP8ZB,1,0,2021-01-04 14:13:58+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/UQQUOH,1,0,2020-12-18 22:34:25+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VEYIFF,1,1,2020-12-10 04:50:27+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VF3DR9,1,0,2020-12-21 14:47:40+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VF3GRC,4,0,2017-02-02 02:08:03+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VF9SKB,1,0,2020-12-18 22:32:45+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VFA3L,4,0,2017-02-06 08:06:56+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VEXVZQ,1,0,2020-12-18 21:13:21+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VEULLD,1,1,2020-12-11 03:01:02+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VFAOC,4,0,2017-02-06 13:06:18+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VFV5N,4,0,2017-02-06 13:47:54+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VFXGD,4,0,2017-02-05 16:06:45+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VFZLVQ,4,0,2017-02-06 03:49:02+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VFZQX,4,0,2017-02-05 17:12:56+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VFZS7,4,0,2017-02-06 12:07:42+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VG2RSQ,4,0,2017-02-05 20:43:59+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VFC0I,4,0,2017-02-06 00:41:15+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VFHQH6,1,0,2020-12-18 22:26:32+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VFL5Q8,1,0,2020-12-16 18:01:32+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VFNXZL,1,1,2020-12-10 14:03:36+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VFO0SC,4,0,2017-02-05 18:32:35+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VFOX6E,1,0,2020-12-18 22:35:12+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VCZGN9,4,0,2017-02-06 04:26:27+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VD1N2,2,0,2015-06-12 13:37:58+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VCUR7X,4,0,2017-02-06 03:46:33+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VCNTAI,4,0,2017-02-05 17:26:44+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VCPKQE,1,0,2020-12-13 16:11:58+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VCQVCQ,1,0,2020-12-17 18:52:18+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VCT9S5,1,1,2020-12-11 01:05:21+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VE2DQ,5,0,2017-02-05 16:50:18+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VEABCK,1,0,2020-12-14 01:39:40+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VDRFV,5,0,2017-02-05 21:51:55+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VDGFXW,1,0,2021-01-03 16:47:30+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VDIUIW,1,0,2020-12-21 18:16:12+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VDJQ1E,2,0,2013-01-03 20:32:56+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VDMUDX,1,1,2020-12-09 19:42:19+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VDQ99K,1,0,2020-12-21 14:58:45+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VIKCR,5,0,2017-02-06 10:19:50+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VILEVV,4,0,2017-02-06 04:20:45+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VIOALB,1,1,2020-12-10 19:51:09+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VITLLK,4,0,2017-02-06 03:56:58+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VITXV,2,0,2015-06-15 23:33:08+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VI4G1,4,0,2017-02-05 23:01:47+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VI9O0,4,0,2017-02-06 12:25:29+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VIBFSJ,1,2,2020-12-10 03:09:29+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VIE1H,308,0,2017-02-05 18:39:10+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VJMCN,4,0,2017-02-06 05:05:23+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VJNBZ,5,0,2017-02-05 15:25:09+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VJQLX,4,0,2017-02-06 13:44:16+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VJKEWN,1,0,2011-02-03 16:36:04+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VJ7K16,1,0,2021-01-05 05:32:40+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VHZTA,4,0,2017-02-05 23:50:46+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VJC2Q6,1,0,2020-12-07 16:09:54+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VHYH2H,1,1,2020-12-11 01:03:43+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VGRT2A,1,0,2021-01-15 05:38:10+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VHQ6B,4,0,2017-02-05 20:08:47+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VHQ9WS,1,0,2020-12-15 17:58:09+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VHQSD4,1,1,2020-12-10 17:53:51+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VHTFJM,2,0,2010-05-20 12:05:32+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VHTKT2,1,0,2020-12-17 14:09:10+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VHKYN,5,0,2017-02-06 07:42:58+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VH5SOQ,4,0,2017-02-05 18:51:34+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VHIITK,1,1,2020-12-13 20:31:34+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VHKFV,5,0,2017-02-06 01:23:02+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VHDTUU,1,0,2013-09-14 20:08:18+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V1G5QF,1,0,2020-12-18 22:28:14+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V5NKBI,1,1,2020-12-10 11:28:08+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V5O3JF,1,0,2020-12-21 12:27:08+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V5ROW,5,0,2017-02-05 23:06:05+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V5S0WO,1,0,2020-12-18 22:34:39+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V5S9O,4,0,2017-02-06 08:00:56+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V5JMM9,1,0,2021-01-02 22:20:59+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V4QAH,4,0,2017-02-06 00:31:59+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V4YPVX,1,1,2020-12-10 07:37:00+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V4ZFIT,1,1,2020-11-13 19:20:10+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V5D8WD,1,1,2020-12-10 03:04:53+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V5VNMM,1,1,2020-12-22 02:29:01+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V6PZE,5,0,2017-02-06 08:17:18+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V6T1C,5,0,2017-02-06 10:17:00+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V75NIY,1,0,2020-12-18 21:13:35+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V7C4V9,1,0,2013-03-29 16:39:57+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V62BFY,1,1,2020-12-10 18:34:40+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V67K5,5,0,2017-02-06 00:55:41+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V2EWY,4,0,2017-02-05 19:50:05+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V2OQ6,5,0,2017-02-06 02:50:11+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V25D0P,4,0,2017-02-06 03:34:28+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V1JLA,1,0,2015-02-12 00:47:37+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V1ULZ0,1,1,2020-12-12 21:52:34+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V1XP2V,1,0,2013-03-18 01:23:43+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V1XS0J,1,0,2020-12-26 22:27:14+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V3P2VE,1,1,2020-12-09 21:27:55+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V3QJI,5,0,2017-02-05 21:12:40+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V3QZD,4,0,2017-02-05 15:28:46+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V44ZCC,1,1,2020-12-09 17:24:55+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V4AP9F,1,0,2020-12-20 18:47:01+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V4BXCR,1,0,2021-01-12 08:25:38+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V3OMR2,1,0,2011-12-05 04:51:40+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V2T87Q,1,0,2020-12-26 17:37:17+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V2TJMG,1,2,2020-12-09 21:39:30+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/V37JVV,1,0,2020-12-21 17:41:58+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VB8YVG,1,0,2021-01-05 21:41:21+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VBAKWW,1,1,2020-12-11 07:25:46+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VBASF0,1,0,2021-01-11 11:54:37+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VBCANE,1,2,2020-12-09 21:13:51+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VBDRDL,1,0,2020-12-18 22:30:07+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VAZPVF,1,0,2020-12-17 14:50:48+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VAYVML,1,0,2020-12-07 12:08:56+00:00,,,,,,,,,
Harvard Dataverse,https://doi.org/10.7910/DVN/VAMSTW,1,1,2020-12-10 20:28:30+00:00,,,,,,,,,
